15.7,0.8,0.1
15.7,0.8,0.2
15.7,0.8,0.30000000000000004
15.7,0.8,0.4
15.7,0.8,0.5
15.7,0.8,0.6000000000000001
15.7,0.8,0.7
15.7,0.8,0.8
15.7,1.8222222222222222,0.1
15.7,1.8222222222222222,0.2
15.7,1.8222222222222222,0.30000000000000004
15.7,1.8222222222222222,0.4
15.7,1.8222222222222222,0.5
15.7,1.8222222222222222,0.6000000000000001
15.7,1.8222222222222222,0.7
15.7,1.8222222222222222,0.8
15.7,2.844444444444444,0.1
15.7,2.844444444444444,0.2
15.7,2.844444444444444,0.30000000000000004
15.7,2.844444444444444,0.4
15.7,2.844444444444444,0.5
15.7,2.844444444444444,0.6000000000000001
15.7,2.844444444444444,0.7
15.7,2.844444444444444,0.8
15.7,3.8666666666666663,0.1
15.7,3.8666666666666663,0.2
15.7,3.8666666666666663,0.30000000000000004
15.7,3.8666666666666663,0.4
15.7,3.8666666666666663,0.5
15.7,3.8666666666666663,0.6000000000000001
15.7,3.8666666666666663,0.7
15.7,3.8666666666666663,0.8
15.7,4.888888888888888,0.1
15.7,4.888888888888888,0.2
15.7,4.888888888888888,0.30000000000000004
15.7,4.888888888888888,0.4
15.7,4.888888888888888,0.5
15.7,4.888888888888888,0.6000000000000001
15.7,4.888888888888888,0.7
15.7,4.888888888888888,0.8
15.7,5.9111111111111105,0.1
15.7,5.9111111111111105,0.2
15.7,5.9111111111111105,0.30000000000000004
15.7,5.9111111111111105,0.4
15.7,5.9111111111111105,0.5
15.7,5.9111111111111105,0.6000000000000001
15.7,5.9111111111111105,0.7
15.7,5.9111111111111105,0.8
15.7,6.933333333333333,0.1
15.7,6.933333333333333,0.2
15.7,6.933333333333333,0.30000000000000004
15.7,6.933333333333333,0.4
15.7,6.933333333333333,0.5
15.7,6.933333333333333,0.6000000000000001
15.7,6.933333333333333,0.7
15.7,6.933333333333333,0.8
15.7,7.955555555555555,0.1
15.7,7.955555555555555,0.2
15.7,7.955555555555555,0.30000000000000004
15.7,7.955555555555555,0.4
15.7,7.955555555555555,0.5
15.7,7.955555555555555,0.6000000000000001
15.7,7.955555555555555,0.7
15.7,7.955555555555555,0.8
15.7,8.977777777777778,0.1
15.7,8.977777777777778,0.2
15.7,8.977777777777778,0.30000000000000004
15.7,8.977777777777778,0.4
15.7,8.977777777777778,0.5
15.7,8.977777777777778,0.6000000000000001
15.7,8.977777777777778,0.7
15.7,8.977777777777778,0.8
15.7,10.0,0.1
15.7,10.0,0.2
15.7,10.0,0.30000000000000004
15.7,10.0,0.4
15.7,10.0,0.5
15.7,10.0,0.6000000000000001
15.7,10.0,0.7
15.7,10.0,0.8
