        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.44547973
                    -175                     -0.61299543
                    -170                     -0.73241002
                    -165                     -0.79285479
                    -160                     -0.78725635
                    -155                     -0.71352822
                    -150                     -0.57491906
                    -145                     -0.37938774
                    -140                      -0.1382357
                    -135                      0.13554842
                    -130                      0.42879017
                    -125                      0.72921556
                    -120                       1.0260675
                    -115                       1.3103343
                    -110                        1.574721
                    -105                       1.8134832
                    -100                       2.0222116
                     -95                        2.197617
                     -90                       2.3373438
                     -85                        2.439819
                     -80                       2.5041701
                     -75                       2.5300508
                     -70                       2.5176689
                     -65                       2.4677184
                     -60                        2.381353
                     -55                       2.2601671
                     -50                       2.1061821
                     -45                       1.9218334
                     -40                       1.7099572
                     -35                        1.473777
                     -30                       1.2168872
                     -25                      0.94323896
                     -20                      0.65712723
                     -15                      0.36318413
                     -10                     0.066379984
                      -5                     -0.22796665
                       0                     -0.51417369
                       5                     -0.78614262
                      10                      -1.0375635
                      15                      -1.2616657
                      20                      -1.4516128
                      25                      -1.6007282
                      30                      -1.7029319
                      35                      -1.7533053
                      40                       -1.748713
                      45                      -1.6883575
                      50                      -1.5741286
                      55                      -1.4106383
                      60                      -1.2049116
                      65                     -0.96579891
                      70                     -0.70324017
                      75                     -0.42752605
                      80                      -0.1486694
                      85                      0.12405516
                      90                      0.38250028
                      95                       0.6193861
                     100                      0.82889829
                     105                       1.0062825
                     110                       1.1478596
                     115                       1.2509433
                     120                       1.3137653
                     125                         1.33542
                     130                       1.3158352
                     135                       1.2557769
                     140                       1.1568915
                     145                       1.0217906
                     150                      0.85418051
                     155                      0.65903236
                     160                      0.44277992
                     165                      0.21351046
                     170                    -0.018912633
                     175                     -0.24289371
                     180                     -0.44547973

