        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.29867906
                    -175                     -0.48643699
                    -170                     -0.62737724
                    -165                     -0.71021462
                    -160                     -0.72725252
                    -155                     -0.67569118
                    -150                     -0.55813274
                    -145                       -0.382095
                    -140                     -0.15871564
                    -135                     0.098910043
                    -130                      0.37729249
                    -125                      0.66371446
                    -120                      0.94691807
                    -115                       1.2173815
                    -110                       1.4673158
                    -105                       1.6905081
                    -100                       1.8821044
                     -95                       2.0383891
                     -90                       2.1565914
                     -85                       2.2347375
                     -80                       2.2715018
                     -75                       2.2661597
                     -70                       2.2185165
                     -65                       2.1288796
                     -60                       1.9980486
                     -55                       1.8273232
                     -50                       1.6185255
                     -45                       1.3740388
                     -40                       1.0968604
                     -35                      0.79067147
                     -30                      0.45992327
                     -25                      0.10993806
                     -20                     -0.25298039
                     -15                     -0.62144064
                     -10                     -0.98688703
                      -5                      -1.3395944
                       0                      -1.6687934
                       5                      -1.9628957
                      10                      -2.2105078
                      15                      -2.4006385
                      20                      -2.5242326
                      25                      -2.5751554
                      30                      -2.5510597
                      35                      -2.4537675
                      40                      -2.2890451
                      45                      -2.0658364
                      50                      -1.7951803
                      55                      -1.4890809
                      60                      -1.1595479
                      65                     -0.81791075
                      70                     -0.47441357
                      75                       -0.138039
                      80                      0.18351286
                      85                      0.48375502
                      90                      0.75730798
                      95                      0.99976052
                     100                       1.2075826
                     105                       1.3780154
                     110                       1.5089985
                     115                       1.5991159
                     120                       1.6475627
                     125                       1.6541354
                     130                       1.6192457
                     135                       1.5439621
                     140                       1.4300828
                     145                       1.2802447
                     150                       1.0980726
                     155                      0.88836493
                     160                      0.65730795
                     165                      0.41268728
                     170                      0.16404113
                     175                    -0.077337631
                     180                     -0.29867906

