        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -6.3092506
                    -175                      -8.3320625
                    -170                      -11.065444
                    -165                      -15.106484
                    -160                      -21.693516
                    -155                      -21.256925
                    -150                      -14.706987
                    -145                      -10.661028
                    -140                      -7.8805677
                    -135                      -5.7954128
                    -130                      -4.1505186
                    -125                      -2.8134872
                    -120                      -1.7078191
                    -115                     -0.78588504
                    -110                    -0.016412571
                    -105                      0.62193473
                    -100                       1.1441254
                     -95                       1.5608725
                     -90                       1.8799483
                     -85                       2.1070528
                     -80                       2.2463273
                     -75                       2.3008226
                     -70                       2.2727215
                     -65                       2.1635315
                     -60                       1.9742044
                     -55                        1.705206
                     -50                       1.3565446
                     -45                      0.92776541
                     -40                      0.41791501
                     -35                     -0.17451188
                     -30                     -0.85162395
                     -25                       -1.616137
                     -20                      -2.4712273
                     -15                       -3.420007
                     -10                      -4.4641216
                      -5                      -5.6003838
                       0                      -6.8132292
                       5                      -8.0592207
                      10                      -9.2401006
                      15                      -10.176511
                      20                      -10.637336
                      25                      -10.483477
                      30                      -9.7973185
                      35                      -8.8007751
                      40                      -7.6921368
                      45                      -6.5877057
                      50                       -5.540999
                      55                      -4.5718851
                      60                      -3.6850251
                      65                         -2.8791
                      70                      -2.1509709
                      75                      -1.4974138
                      80                     -0.91576029
                      85                      -0.4040652
                      90                     0.038930287
                      95                       0.4138276
                     100                      0.72073137
                     105                      0.95928819
                     110                       1.1287377
                     115                       1.2279252
                     120                       1.2552763
                     125                       1.2087272
                     130                       1.0856014
                     135                      0.88241835
                     140                       0.5946105
                     145                      0.21611241
                     150                     -0.26123912
                     155                     -0.84859757
                     160                      -1.5614758
                     165                      -2.4219359
                     170                      -3.4622798
                     175                      -4.7316945
                     180                      -6.3092506

