        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.50620433
                    -175                     -0.74450894
                    -170                     -0.95646915
                    -165                      -1.1267778
                    -160                      -1.2405438
                    -155                      -1.2854177
                    -150                      -1.2538217
                    -145                      -1.1445568
                    -140                      -0.9631522
                    -135                     -0.72080499
                    -130                     -0.43234206
                    -125                     -0.11394232
                    -120                      0.21875301
                    -115                      0.55184993
                    -110                       0.8737503
                    -105                         1.17522
                    -100                       1.4491817
                     -95                       1.6903921
                     -90                        1.895103
                     -85                        2.060752
                     -80                       2.1857339
                     -75                       2.2691785
                     -70                       2.3108285
                     -65                       2.3109357
                     -60                       2.2701963
                     -55                       2.1897155
                     -50                       2.0709943
                     -45                       1.9159366
                     -40                       1.7268722
                     -35                       1.5065957
                     -30                       1.2584199
                     -25                      0.98623981
                     -20                      0.69460786
                     -15                      0.38881058
                     -10                     0.074938631
                      -5                     -0.24006894
                       0                     -0.54843252
                       5                     -0.84156342
                      10                      -1.1105428
                      15                      -1.3461317
                      20                      -1.5395898
                      25                      -1.6833221
                      30                      -1.7716403
                      35                      -1.8014295
                      40                      -1.7725635
                      45                      -1.6879525
                      50                      -1.5532066
                      55                      -1.3759989
                      60                      -1.1652812
                      65                     -0.93051166
                      70                     -0.68101168
                      75                     -0.42550615
                      80                      -0.1718495
                      85                     0.073095334
                      90                      0.30349223
                      95                      0.51438027
                     100                      0.70172516
                     105                      0.86222439
                     110                      0.99323174
                     115                       1.0926716
                     120                       1.1589703
                     125                       1.1910079
                     130                       1.1880921
                     135                       1.1499568
                     140                       1.0767898
                     145                       0.9692941
                     150                      0.82878979
                     155                      0.65736522
                     160                      0.45808386
                     165                      0.23525039
                     170                   -0.0052732658
                     175                     -0.25573427
                     180                     -0.50620433

