        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.64757908
                    -175                     -0.87584559
                    -170                      -1.0642727
                    -165                      -1.1975631
                    -160                      -1.2626068
                    -155                      -1.2507278
                    -150                      -1.1594374
                    -145                     -0.99301971
                    -140                     -0.76170017
                    -135                     -0.47973839
                    -130                     -0.16315282
                    -125                      0.17225831
                    -120                      0.51224821
                    -115                      0.84477917
                    -110                        1.160168
                    -105                       1.4509244
                    -100                       1.7114508
                     -95                       1.9377127
                     -90                       2.1269358
                     -85                       2.2773265
                     -80                       2.3880089
                     -75                       2.4586584
                     -70                       2.4895594
                     -65                       2.4814913
                     -60                        2.435684
                     -55                       2.3537908
                     -50                       2.2378765
                     -45                       2.0904132
                     -40                       1.9142824
                     -35                       1.7127806
                     -30                       1.4896243
                     -25                       1.2489539
                     -20                      0.99533246
                     -15                      0.73373748
                     -10                      0.46954019
                      -5                      0.20846795
                       0                    -0.043458744
                       5                     -0.27996486
                      10                     -0.49492519
                      15                     -0.68214794
                      20                     -0.83594069
                      25                     -0.95135229
                      30                      -1.0245288
                      35                      -1.0530602
                      40                      -1.0362613
                      45                     -0.97532764
                      50                     -0.87332564
                      55                     -0.73500822
                      60                     -0.56648292
                      65                      -0.3747894
                      70                     -0.16745314
                      75                     0.047925548
                      80                      0.26400743
                      85                      0.47395856
                      90                      0.67173305
                      95                      0.85165811
                     100                       1.0091738
                     105                       1.1403522
                     110                       1.2419758
                     115                       1.3114934
                     120                       1.3469802
                     125                       1.3471066
                     130                       1.3111255
                     135                        1.238882
                     140                       1.1308538
                     145                      0.98822987
                     150                      0.81303499
                     155                      0.60831003
                     160                      0.37835029
                     165                      0.12899678
                     170                     -0.13204731
                     175                     -0.39493937
                     180                     -0.64757908

