        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.79895692
                    -175                      0.58358801
                    -170                      0.30699303
                    -165                    -0.034691126
                    -160                     -0.44570568
                    -155                     -0.93020188
                    -150                      -1.4913426
                    -145                      -2.1296002
                    -140                      -2.8395973
                    -135                      -3.6044963
                    -130                      -4.3869735
                    -125                      -5.1178131
                    -120                      -5.6903341
                    -115                      -5.9802373
                    -110                      -5.9033303
                    -105                      -5.4724288
                    -100                       -4.788217
                     -95                      -3.9756381
                     -90                      -3.1339248
                     -85                      -2.3245738
                     -80                      -1.5800152
                     -75                     -0.91410366
                     -70                     -0.33076674
                     -65                      0.17123894
                     -60                       0.5956283
                     -55                      0.94715777
                     -50                       1.2308806
                     -45                       1.4517576
                     -40                       1.6144447
                     -35                       1.7231634
                     -30                       1.7816075
                     -25                       1.7928623
                     -20                       1.7593296
                     -15                       1.6826591
                     -10                       1.5636896
                      -5                       1.4024075
                       0                       1.1979283
                       5                      0.94848766
                      10                      0.65154441
                      15                      0.30381949
                      20                    -0.098528574
                      25                      -0.5596414
                      30                      -1.0835166
                      35                      -1.6732333
                      40                      -2.3295782
                      45                      -3.0486093
                      50                      -3.8174633
                      55                      -4.6076846
                      60                      -5.3664244
                      65                      -6.0099803
                      70                      -6.4320219
                      75                      -6.5401983
                      80                      -6.3078904
                      85                      -5.7922446
                      90                      -5.0971746
                      95                      -4.3236877
                     100                      -3.5437007
                     105                      -2.8002554
                     110                       -2.115629
                     115                      -1.4995133
                     120                     -0.95464809
                     125                     -0.48020458
                     130                     -0.07369316
                     135                      0.26799138
                     140                      0.54800211
                     145                      0.76922781
                     150                      0.93411388
                     155                       1.0445509
                     160                        1.101797
                     165                       1.1064194
                     170                       1.0582475
                     175                      0.95633926
                     180                      0.79895692

