        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -4.7079507
                    -175                      -6.3411653
                    -170                      -8.4467537
                    -165                      -11.333161
                    -160                      -15.791464
                    -155                      -24.947233
                    -150                      -22.735211
                    -145                      -14.777414
                    -140                      -10.609299
                    -135                      -7.8184859
                    -130                      -5.7424087
                    -125                      -4.1104192
                    -120                        -2.78643
                    -115                      -1.6929722
                    -110                     -0.78221133
                    -105                    -0.022903119
                    -100                      0.60619978
                     -95                       1.1199815
                     -90                       1.5291058
                     -85                        1.841386
                     -80                       2.0625226
                     -75                       2.1968566
                     -70                       2.2476672
                     -65                       2.2174683
                     -60                       2.1081951
                     -55                       1.9213228
                     -50                       1.6579297
                     -45                       1.3187097
                     -40                      0.90393683
                     -35                      0.41337789
                     -30                     -0.15384943
                     -25                     -0.79947994
                     -20                      -1.5263676
                     -15                      -2.3388064
                     -10                      -3.2428596
                      -5                      -4.2465555
                       0                      -5.3595452
                       5                      -6.5911755
                      10                      -7.9438615
                      15                      -9.3948477
                      20                      -10.850833
                      25                      -12.066929
                      30                      -12.626993
                      35                      -12.242752
                      40                      -11.112427
                      45                      -9.6654969
                      50                       -8.191521
                      55                      -6.8108204
                      60                      -5.5575297
                      65                      -4.4332055
                      70                      -3.4295544
                      75                      -2.5367236
                      80                       -1.745971
                      85                      -1.0502935
                      90                     -0.44432854
                      95                     0.075783884
                     100                      0.51286343
                     105                      0.86880391
                     110                       1.1447829
                     115                       1.3413805
                     120                       1.4586401
                     125                       1.4960739
                     130                       1.4526102
                     135                        1.326476
                     140                       1.1150045
                     145                       0.8143427
                     150                      0.41902379
                     155                    -0.078660454
                     160                     -0.68959754
                     165                      -1.4293023
                     170                      -2.3202547
                     175                      -3.3958931
                     180                      -4.7079507

