        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.4243031
                    -175                      -1.0629513
                    -170                     -0.72044074
                    -165                     -0.40621104
                    -160                     -0.12758443
                    -155                      0.10967272
                    -150                      0.30088182
                    -145                      0.44208748
                    -140                       0.5297849
                    -135                      0.56072098
                    -130                      0.53175181
                    -125                      0.43974335
                    -120                      0.28150832
                    -115                     0.053780022
                    -110                     -0.24676444
                    -105                     -0.62340075
                    -100                      -1.0791112
                     -95                      -1.6160765
                     -90                      -2.2346884
                     -85                      -2.9317069
                     -80                      -3.6968836
                     -75                      -4.5073782
                     -70                      -5.3193542
                     -65                       -6.059121
                     -60                       -6.622881
                     -55                       -6.901352
                     -50                      -6.8318485
                     -45                       -6.438105
                     -40                      -5.8129572
                     -35                      -5.0645357
                     -30                      -4.2778583
                     -25                      -3.5062878
                     -20                      -2.7783788
                     -15                      -2.1070739
                     -10                       -1.496597
                      -5                     -0.94672479
                       0                     -0.45521358
                       5                    -0.019130074
                      10                      0.36453125
                      15                      0.69845561
                      20                      0.98489585
                      25                       1.2256386
                      30                       1.4220271
                      35                       1.5750135
                      40                       1.6852247
                      45                       1.7530346
                      50                       1.7786365
                      55                       1.7621163
                      60                       1.7035245
                      65                         1.60295
                      70                        1.460599
                      75                       1.2768852
                      80                       1.0525395
                      85                      0.78875063
                      90                      0.48733384
                      95                      0.15106211
                     100                     -0.21613351
                     105                     -0.60863247
                     110                      -1.0186256
                     115                      -1.4355369
                     120                      -1.8455174
                     125                      -2.2312529
                     130                      -2.5724612
                     135                      -2.8474917
                     140                      -3.0362087
                     145                      -3.1237359
                     150                       -3.103869
                     155                      -2.9806784
                     160                      -2.7675103
                     165                      -2.4838943
                     170                      -2.1517702
                     175                      -1.7923609
                     180                      -1.4243031

