        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                    -0.048399224
                    -175                      -0.1346386
                    -170                     -0.17217424
                    -165                     -0.15559509
                    -160                    -0.083615995
                    -155                     0.040836636
                    -150                      0.21121846
                    -145                      0.41844263
                    -140                      0.65212034
                    -135                      0.90167545
                    -130                       1.1571626
                    -125                       1.4097507
                    -120                       1.6519223
                    -115                       1.8774782
                    -110                       2.0814295
                    -105                       2.2598433
                    -100                       2.4096835
                     -95                       2.5286688
                     -90                       2.6151584
                     -85                       2.6681004
                     -80                       2.6868813
                     -75                       2.6713579
                     -70                        2.621826
                     -65                       2.5389984
                     -60                       2.4239954
                     -55                       2.2783348
                     -50                       2.1039193
                     -45                       1.9030161
                     -40                       1.6782291
                     -35                       1.4324622
                     -30                       1.1688756
                     -25                      0.89083759
                     -20                      0.60187805
                     -15                      0.30565019
                     -10                    0.0059104678
                      -5                     -0.29347385
                       0                     -0.58848024
                       5                     -0.87486512
                      10                      -1.1479771
                      15                      -1.4026669
                      20                      -1.6331337
                      25                      -1.8328591
                      30                      -1.9946953
                      35                      -2.1111937
                      40                      -2.1752338
                      45                      -2.1809358
                      50                      -2.1247191
                      55                       -2.006255
                      60                      -1.8290167
                      65                      -1.6002245
                      70                      -1.3301765
                      75                      -1.0311576
                      80                     -0.71622217
                      85                     -0.39811524
                      90                    -0.088430282
                      95                      0.20266501
                     100                      0.46686767
                     105                      0.69760761
                     110                      0.88997328
                     115                        1.040568
                     120                       1.1473662
                     125                       1.2095965
                     130                       1.2276645
                     135                       1.2031227
                     140                       1.1386894
                     145                       1.0383108
                     150                        0.907257
                     155                      0.75222933
                     160                      0.58143862
                     165                      0.40459461
                     170                      0.23272377
                     175                     0.077725904
                     180                    -0.048399224

