        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.29557249
                    -175                     -0.39234556
                    -170                     -0.43247918
                    -165                     -0.40997266
                    -160                      -0.3235495
                    -155                     -0.17688636
                    -150                     0.022021242
                    -145                      0.26213191
                    -140                      0.53086639
                    -135                      0.81546826
                    -130                       1.1039935
                    -125                       1.3858821
                    -120                       1.6521814
                    -115                       1.8955358
                    -110                       2.1100477
                    -105                       2.2910879
                    -100                       2.4351048
                     -95                       2.5394548
                     -90                       2.6022656
                     -85                       2.6224004
                     -80                       2.5991537
                     -75                       2.5325078
                     -70                       2.4229347
                     -65                       2.2714303
                     -60                       2.0795269
                     -55                       1.8493206
                     -50                       1.5835112
                     -45                       1.2854543
                     -40                      0.95922424
                     -35                      0.60968371
                     -30                      0.24255594
                     -25                     -0.13551095
                     -20                     -0.51690326
                     -15                      -0.8930484
                     -10                      -1.2545017
                      -5                      -1.5911517
                       0                      -1.8925805
                       5                      -2.1485813
                      10                      -2.3499455
                      15                      -2.4890881
                      20                      -2.5609233
                      25                      -2.5633958
                      30                       -2.497725
                      35                      -2.3682658
                      40                      -2.1820206
                      45                      -1.9479244
                      50                      -1.6760532
                      55                      -1.3768909
                      60                      -1.0607397
                      65                     -0.73730286
                      70                     -0.41542838
                      75                     -0.10298295
                      80                      0.19318342
                      85                      0.46721493
                      90                      0.71422684
                      95                      0.93013546
                     100                       1.1117277
                     105                       1.2565266
                     110                       1.3627633
                     115                       1.4293504
                     120                       1.4558742
                     125                       1.4426113
                     130                       1.3905708
                     135                       1.3015679
                     140                       1.1783303
                     145                       1.0246398
                     150                      0.84550358
                     155                      0.64733844
                     160                      0.43813406
                     165                      0.22753302
                     170                     0.026735208
                     175                     -0.15188698
                     180                     -0.29557249

