        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.54873029
                    -175                     -0.64233168
                    -170                      -0.6680459
                    -165                     -0.62277751
                    -160                     -0.50897226
                    -155                     -0.33410832
                    -150                     -0.10937154
                    -145                      0.15203062
                    -140                      0.43644579
                    -135                      0.73094761
                    -130                        1.024023
                    -125                       1.3058497
                    -120                       1.5682966
                    -115                       1.8047746
                    -110                       2.0100307
                    -105                       2.1799404
                    -100                       2.3113294
                     -95                       2.4018326
                     -90                       2.4497917
                     -85                       2.4541616
                     -80                       2.4145778
                     -75                       2.3311785
                     -70                       2.2047144
                     -65                       2.0365383
                     -60                       1.8286318
                     -55                       1.5836416
                     -50                       1.3049211
                     -45                      0.99657674
                     -40                      0.66351502
                     -35                      0.31148589
                     -30                    -0.052885191
                     -25                      -0.4220874
                     -20                     -0.78775318
                     -15                      -1.1407473
                     -10                      -1.4713424
                      -5                      -1.7695091
                       0                      -2.0253386
                       5                      -2.2296508
                      10                      -2.3744568
                      15                      -2.4539065
                      20                      -2.4647134
                      25                      -2.4065784
                      30                      -2.2822767
                      35                      -2.0974235
                      40                       -1.859965
                      45                      -1.5795028
                      50                      -1.2665753
                      55                     -0.93199973
                      60                      -0.5863418
                      65                     -0.23953398
                      70                     0.099366168
                      75                      0.42230353
                      80                      0.72227021
                      85                      0.99329627
                      90                       1.2304479
                      95                       1.4296171
                     100                       1.5877122
                     105                       1.7024374
                     110                       1.7723032
                     115                       1.7966089
                     120                       1.7754458
                     125                       1.7097271
                     130                       1.6012488
                     135                       1.4527865
                     140                       1.2682311
                     145                       1.0527627
                     150                      0.81305083
                     155                      0.55745116
                     160                      0.29614223
                     165                     0.041107042
                     170                     -0.19416745
                     175                     -0.39540547
                     180                     -0.54873029

