        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.20301029
                    -175                     -0.34603723
                    -170                     -0.43326009
                    -165                     -0.45763055
                    -160                     -0.41665029
                    -155                     -0.31274041
                    -150                     -0.15277166
                    -145                     0.053076566
                    -140                       0.2927599
                    -135                      0.55373373
                    -130                      0.82399156
                    -125                       1.0927019
                    -120                       1.3504942
                    -115                       1.5894976
                    -110                       1.8032388
                    -105                       1.9864792
                    -100                       2.1350416
                     -95                       2.2456568
                     -90                       2.3158382
                     -85                        2.343766
                     -80                       2.3283069
                     -75                       2.2688625
                     -70                       2.1654185
                     -65                       2.0185271
                     -60                       1.8293171
                     -55                       1.5995163
                     -50                        1.331484
                     -45                       1.0282542
                     -40                      0.69359047
                     -35                      0.33205307
                     -30                    -0.050920707
                     -25                     -0.44892461
                     -20                     -0.85448645
                     -15                      -1.2589808
                     -10                      -1.6525802
                      -5                      -2.0242923
                       0                       -2.362151
                       5                      -2.6536264
                      10                      -2.8864085
                      15                      -3.0493158
                      20                      -3.1336042
                      25                      -3.1341317
                      30                      -3.0502059
                      35                      -2.8858261
                      40                       -2.649227
                      45                      -2.3518597
                      50                      -2.0070989
                      55                      -1.6289841
                      60                      -1.2312092
                      65                     -0.82644249
                      70                     -0.42595647
                      75                    -0.039492439
                      80                       0.3247224
                      85                      0.65987589
                      90                      0.96045091
                      95                       1.2220357
                     100                        1.441284
                     105                       1.6157552
                     110                       1.7438494
                     115                       1.8247528
                     120                       1.8584078
                     125                       1.8455096
                     130                       1.7875316
                     135                       1.6867807
                     140                       1.5464869
                     145                       1.3709267
                     150                       1.1655763
                     155                      0.93728025
                     160                       0.6944046
                     165                      0.44691812
                     170                      0.20631717
                     175                    -0.014713647
                     180                     -0.20301029

