        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.41361008
                    -175                     -0.49036813
                    -170                     -0.50478497
                    -165                     -0.45394726
                    -160                     -0.33985465
                    -155                     -0.16906256
                    -150                     0.048390615
                    -145                      0.30041836
                    -140                      0.57428964
                    -135                      0.85772803
                    -130                       1.1396077
                    -125                       1.4102836
                    -120                        1.661657
                    -115                       1.8870846
                    -110                       2.0812155
                    -105                       2.2398138
                    -100                       2.3595952
                     -95                       2.4380941
                     -90                       2.4735632
                     -85                       2.4649393
                     -80                       2.4116878
                     -75                         2.31393
                     -70                       2.1723687
                     -65                       1.9883293
                     -60                       1.7638013
                     -55                       1.5014969
                     -50                       1.2049249
                     -45                      0.87847823
                     -40                      0.52753002
                     -35                      0.15852815
                     -30                     -0.22092832
                     -25                     -0.60205917
                     -20                     -0.97495886
                     -15                      -1.3287875
                     -10                      -1.6521459
                      -5                      -1.9336656
                       0                      -2.1627979
                       5                      -2.3307071
                      10                      -2.4311995
                      15                      -2.4612536
                      20                      -2.4213644
                      25                      -2.3153336
                      30                      -2.1497091
                      35                      -1.9330026
                      40                      -1.6748667
                      45                      -1.3853714
                      50                      -1.0744517
                      55                     -0.75153748
                      60                      -0.4253382
                      65                     -0.10373958
                      70                      0.20622686
                      75                      0.49837301
                      80                      0.76732291
                      85                       1.0084741
                      90                       1.2179874
                      95                        1.392642
                     100                       1.5299754
                     105                       1.6281531
                     110                       1.6859916
                     115                       1.7029668
                     120                       1.6792388
                     125                       1.6156974
                     130                       1.5140335
                     135                       1.3768378
                     140                       1.2077308
                     145                       1.0115213
                     150                      0.79438074
                     155                      0.56400517
                     160                      0.32971522
                     165                      0.10241098
                     170                     -0.10572221
                     175                     -0.28186245
                     180                     -0.41361008

