        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1787361
                    -175                       2.1787361
                    -170                       2.1787361
                    -165                       2.1787361
                    -160                       2.1787361
                    -155                       2.1787361
                    -150                       2.1787361
                    -145                       2.1787361
                    -140                       2.1787361
                    -135                       2.1787361
                    -130                       2.1787361
                    -125                       2.1787361
                    -120                       2.1787361
                    -115                       2.1787361
                    -110                       2.1787361
                    -105                       2.1787361
                    -100                       2.1787361
                     -95                       2.1787361
                     -90                       2.1787361
                     -85                       2.1787361
                     -80                       2.1787361
                     -75                       2.1787361
                     -70                       2.1787361
                     -65                       2.1787361
                     -60                       2.1787361
                     -55                       2.1787361
                     -50                       2.1787361
                     -45                       2.1787361
                     -40                       2.1787361
                     -35                       2.1787361
                     -30                       2.1787361
                     -25                       2.1787361
                     -20                       2.1787361
                     -15                       2.1787361
                     -10                       2.1787361
                      -5                       2.1787361
                       0                       2.1787361
                       5                       2.1787361
                      10                       2.1787361
                      15                       2.1787361
                      20                       2.1787361
                      25                       2.1787361
                      30                       2.1787361
                      35                       2.1787361
                      40                       2.1787361
                      45                       2.1787361
                      50                       2.1787361
                      55                       2.1787361
                      60                       2.1787361
                      65                       2.1787361
                      70                       2.1787361
                      75                       2.1787361
                      80                       2.1787361
                      85                       2.1787361
                      90                       2.1787361
                      95                       2.1787361
                     100                       2.1787361
                     105                       2.1787361
                     110                       2.1787361
                     115                       2.1787361
                     120                       2.1787361
                     125                       2.1787361
                     130                       2.1787361
                     135                       2.1787361
                     140                       2.1787361
                     145                       2.1787361
                     150                       2.1787361
                     155                       2.1787361
                     160                       2.1787361
                     165                       2.1787361
                     170                       2.1787361
                     175                       2.1787361
                     180                       2.1787361

