        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1194015
                    -175                       2.1194015
                    -170                       2.1194015
                    -165                       2.1194015
                    -160                       2.1194015
                    -155                       2.1194015
                    -150                       2.1194015
                    -145                       2.1194015
                    -140                       2.1194015
                    -135                       2.1194015
                    -130                       2.1194015
                    -125                       2.1194015
                    -120                       2.1194015
                    -115                       2.1194015
                    -110                       2.1194015
                    -105                       2.1194015
                    -100                       2.1194015
                     -95                       2.1194015
                     -90                       2.1194015
                     -85                       2.1194015
                     -80                       2.1194015
                     -75                       2.1194015
                     -70                       2.1194015
                     -65                       2.1194015
                     -60                       2.1194015
                     -55                       2.1194015
                     -50                       2.1194015
                     -45                       2.1194015
                     -40                       2.1194015
                     -35                       2.1194015
                     -30                       2.1194015
                     -25                       2.1194015
                     -20                       2.1194015
                     -15                       2.1194015
                     -10                       2.1194015
                      -5                       2.1194015
                       0                       2.1194015
                       5                       2.1194015
                      10                       2.1194015
                      15                       2.1194015
                      20                       2.1194015
                      25                       2.1194015
                      30                       2.1194015
                      35                       2.1194015
                      40                       2.1194015
                      45                       2.1194015
                      50                       2.1194015
                      55                       2.1194015
                      60                       2.1194015
                      65                       2.1194015
                      70                       2.1194015
                      75                       2.1194015
                      80                       2.1194015
                      85                       2.1194015
                      90                       2.1194015
                      95                       2.1194015
                     100                       2.1194015
                     105                       2.1194015
                     110                       2.1194015
                     115                       2.1194015
                     120                       2.1194015
                     125                       2.1194015
                     130                       2.1194015
                     135                       2.1194015
                     140                       2.1194015
                     145                       2.1194015
                     150                       2.1194015
                     155                       2.1194015
                     160                       2.1194015
                     165                       2.1194015
                     170                       2.1194015
                     175                       2.1194015
                     180                       2.1194015

