        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.36201409
                    -175                     -0.47021411
                    -170                     -0.51509313
                    -165                      -0.4929207
                    -160                     -0.40492767
                    -155                     -0.25703623
                    -150                    -0.058851249
                    -145                      0.17775107
                    -140                      0.44004164
                    -135                      0.71557595
                    -130                       0.9929352
                    -125                       1.2620971
                    -120                        1.514533
                    -115                         1.74314
                    -110                       1.9420945
                    -105                       2.1066862
                    -100                       2.2331647
                     -95                       2.3186138
                     -90                       2.3608579
                     -85                       2.3584065
                     -80                       2.3103868
                     -75                       2.2165658
                     -70                        2.077331
                     -65                       1.8937119
                     -60                       1.6674097
                     -55                       1.4008381
                     -50                       1.0971749
                     -45                      0.76042453
                     -40                      0.39548928
                     -35                    0.0082486163
                     -30                     -0.39435945
                     -25                     -0.80426532
                     -20                      -1.2122228
                     -15                      -1.6078238
                     -10                      -1.9796203
                      -5                      -2.3154108
                       0                       -2.602751
                       5                       -2.829756
                      10                      -2.9859622
                      15                      -3.0636017
                      20                      -3.0584748
                      25                      -2.9705967
                      30                      -2.8042755
                      35                      -2.5676142
                      40                      -2.2715768
                      45                      -1.9288586
                      50                      -1.5528008
                      55                      -1.1565124
                      60                     -0.75226242
                      65                     -0.35112579
                      70                     0.037172434
                      75                      0.40427903
                      80                      0.74315694
                      85                       1.0479925
                      90                       1.3141228
                      95                       1.5378247
                     100                       1.7163858
                     105                       1.8479397
                     110                       1.9314409
                     115                       1.9666379
                     120                       1.9540691
                     125                       1.8950834
                     130                        1.791889
                     135                       1.6476335
                     140                       1.4665153
                     145                       1.2539257
                     150                       1.0166092
                     155                      0.76281563
                     160                       0.5023969
                     165                      0.24676823
                     170                    0.0086329434
                     175                     -0.19863638
                     180                     -0.36201409

