        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.48015693
                    -175                      0.47182606
                    -170                      0.42694249
                    -165                       0.3429804
                    -160                      0.21726338
                    -155                     0.046977662
                    -150                      -0.1707679
                    -145                     -0.43881469
                    -140                     -0.75972312
                    -135                      -1.1353752
                    -130                      -1.5663112
                    -125                      -2.0506481
                    -120                      -2.5823746
                    -115                      -3.1488086
                    -110                      -3.7271962
                    -105                      -4.2811448
                    -100                      -4.7591928
                     -95                      -5.0998848
                     -90                      -5.2471811
                     -85                      -5.1721725
                     -80                      -4.8878533
                     -75                      -4.4417385
                     -70                      -3.8957703
                     -65                      -3.3068913
                     -60                      -2.7179004
                     -55                      -2.1567948
                     -50                      -1.6398504
                     -45                      -1.1752442
                     -40                     -0.76597914
                     -35                     -0.41192654
                     -30                     -0.11115568
                     -25                      0.13923025
                     -20                      0.34257869
                     -15                      0.50237433
                     -10                      0.62205233
                      -5                      0.70489113
                       0                       0.7539557
                       5                      0.77205488
                      10                      0.76178475
                      15                      0.72549516
                      20                      0.66531519
                      25                      0.58318186
                      30                      0.48087792
                      35                      0.36008708
                      40                      0.22247441
                      45                     0.069799264
                      50                    -0.095933727
                      55                      -0.2722863
                      60                     -0.45617061
                      65                     -0.64362963
                      70                     -0.82965531
                      75                      -1.0081053
                      80                      -1.1717932
                      85                      -1.3128263
                      90                      -1.4231246
                      95                      -1.4956783
                     100                      -1.5250464
                     105                       -1.508532
                     110                      -1.4466464
                     115                      -1.3431046
                     120                      -1.2042956
                     125                      -1.0383949
                     130                     -0.85436974
                     135                     -0.66110415
                     140                     -0.46677501
                     145                     -0.27851023
                     150                     -0.10228807
                     155                     0.056993561
                     160                      0.19534944
                     165                      0.30949815
                     170                       0.3966508
                     175                      0.45432031
                     180                      0.48015693

