        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.33201941
                    -175                       0.1529877
                    -170                    -0.027951933
                    -165                     -0.20265169
                    -160                      -0.3621291
                    -155                     -0.49696858
                    -150                     -0.59796645
                    -145                     -0.65698864
                    -140                     -0.66792128
                    -135                     -0.62751285
                    -130                     -0.53588397
                    -125                     -0.39654947
                    -120                     -0.21594083
                    -115                   -0.0025667015
                    -110                      0.23396805
                    -105                      0.48387383
                    -100                       0.7378832
                     -95                      0.98770839
                     -90                       1.2262726
                     -85                       1.4477838
                     -80                       1.6476717
                     -75                       1.8224505
                     -70                       1.9696412
                     -65                       2.0876162
                     -60                       2.1754735
                     -55                       2.2329245
                     -50                       2.2601931
                     -45                       2.2579269
                     -40                       2.2271177
                     -35                       2.1690299
                     -30                       2.0851361
                     -25                       1.9770608
                     -20                       1.8465338
                     -15                       1.6953557
                     -10                       1.5253795
                      -5                       1.3385125
                       0                       1.1367433
                       5                      0.92223078
                      10                      0.69725365
                      15                      0.46455177
                      20                      0.22732263
                      25                    -0.010569306
                      30                     -0.24442841
                      35                     -0.46860584
                      40                     -0.67647449
                      45                      -0.8605693
                      50                        -1.01296
                      55                      -1.1258927
                      60                      -1.1926682
                      65                      -1.2086227
                      70                      -1.1719917
                      75                        -1.08441
                      80                     -0.95088574
                      85                     -0.77924579
                      90                     -0.57913323
                      95                     -0.36123698
                     100                     -0.13600466
                     105                     0.086880045
                     110                      0.29896381
                     115                      0.49321692
                     120                      0.66405299
                     125                      0.80724284
                     130                      0.91977737
                     135                      0.99971753
                     140                        1.046055
                     145                       1.0585971
                     150                       1.0378819
                     155                      0.98512854
                     160                      0.90222165
                     165                       0.7917321
                     170                      0.65697055
                     175                      0.50206874
                     180                      0.33201941

