        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                       -0.361812
                    -175                     -0.54143965
                    -170                     -0.67593632
                    -165                     -0.75394076
                    -160                     -0.76733514
                    -155                     -0.71267261
                    -150                     -0.59186722
                    -145                      -0.4118884
                    -140                     -0.18357419
                    -135                     0.080020006
                    -130                      0.36524989
                    -125                      0.65914547
                    -120                      0.95018701
                    -115                       1.2286432
                    -110                       1.4865994
                    -105                       1.7178077
                    -100                       1.9174617
                     -95                       2.0819605
                     -90                       2.2086959
                     -85                       2.2958924
                     -80                       2.3424174
                     -75                       2.3477689
                     -70                       2.3119632
                     -65                       2.2355177
                     -60                       2.1194473
                     -55                       1.9652844
                     -50                       1.7751215
                     -45                       1.5516738
                     -40                       1.2983612
                     -35                       1.0194044
                     -30                      0.71992992
                     -25                      0.40606875
                     -20                     0.085027107
                     -15                     -0.23490455
                     -10                     -0.54444924
                      -5                     -0.83359809
                       0                      -1.0920632
                       5                      -1.3098765
                      10                       -1.478459
                      15                      -1.5910998
                      20                       -1.643934
                      25                      -1.6362851
                      30                      -1.5706516
                      35                      -1.4522844
                      40                      -1.2884774
                      45                      -1.0877496
                      50                     -0.85908379
                      55                     -0.61132684
                      60                     -0.35278555
                      65                    -0.091002214
                      70                       0.1673328
                      75                      0.41637851
                      80                      0.65109053
                      85                      0.86714678
                      90                       1.0608721
                      95                       1.2291629
                     100                       1.3694263
                     105                       1.4795418
                     110                        1.557827
                     115                       1.6030209
                     120                        1.614283
                     125                       1.5912092
                     130                       1.5338678
                     135                       1.4428578
                     140                       1.3193966
                     145                       1.1654405
                     150                      0.98384239
                     155                       0.7785489
                     160                      0.55482627
                     165                      0.31949256
                     170                     0.081104701
                     175                     -0.14998511
                     180                       -0.361812

