        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.3337737
                    -175                      -2.1394705
                    -170                      -3.1082904
                    -165                      -4.2785345
                    -160                       -5.704121
                    -155                      -7.4580331
                    -150                      -9.6170607
                    -145                      -12.122497
                    -140                       -14.11263
                    -135                       -13.59735
                    -130                      -11.124954
                    -125                      -8.5574608
                    -120                      -6.3970641
                    -115                      -4.6295723
                    -110                      -3.1761065
                    -105                      -1.9707266
                    -100                     -0.96570411
                     -95                     -0.12704951
                     -90                      0.56976093
                     -85                       1.1428347
                     -80                       1.6056863
                     -75                       1.9688405
                     -70                       2.2405454
                     -65                       2.4274306
                     -60                        2.534932
                     -55                       2.5675848
                     -50                       2.5292207
                     -45                       2.4230905
                     -40                       2.2519232
                     -35                       2.0179259
                     -30                       1.7227246
                     -25                       1.3672418
                     -20                      0.95150184
                     -15                       0.4743522
                     -10                    -0.066921009
                      -5                       -0.677115
                       0                      -1.3638271
                       5                      -2.1384993
                      10                       -3.017823
                      15                      -4.0261839
                      20                      -5.1995311
                      25                      -6.5923846
                      30                      -8.2913389
                      35                      -10.443222
                      40                      -13.316633
                      45                      -17.390603
                      50                      -22.029447
                      55                      -19.379649
                      60                      -14.610943
                      65                      -11.217672
                      70                      -8.7275689
                      75                      -6.7965774
                      80                      -5.2418338
                      85                      -3.9597512
                      90                      -2.8871242
                      95                      -1.9831584
                     100                      -1.2200884
                     105                     -0.57844971
                     110                     -0.04420892
                     115                      0.39293751
                     120                      0.74062763
                     125                       1.0045149
                     130                       1.1887044
                     135                       1.2960231
                     140                       1.3281679
                     145                       1.2857568
                     150                       1.1682936
                     155                      0.97404837
                     160                      0.69984451
                     165                      0.34073239
                     170                     -0.11048739
                     175                     -0.66395463
                     180                      -1.3337737

