        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.2440711
                    -175                       2.2440711
                    -170                       2.2440711
                    -165                       2.2440711
                    -160                       2.2440711
                    -155                       2.2440711
                    -150                       2.2440711
                    -145                       2.2440711
                    -140                       2.2440711
                    -135                       2.2440711
                    -130                       2.2440711
                    -125                       2.2440711
                    -120                       2.2440711
                    -115                       2.2440711
                    -110                       2.2440711
                    -105                       2.2440711
                    -100                       2.2440711
                     -95                       2.2440711
                     -90                       2.2440711
                     -85                       2.2440711
                     -80                       2.2440711
                     -75                       2.2440711
                     -70                       2.2440711
                     -65                       2.2440711
                     -60                       2.2440711
                     -55                       2.2440711
                     -50                       2.2440711
                     -45                       2.2440711
                     -40                       2.2440711
                     -35                       2.2440711
                     -30                       2.2440711
                     -25                       2.2440711
                     -20                       2.2440711
                     -15                       2.2440711
                     -10                       2.2440711
                      -5                       2.2440711
                       0                       2.2440711
                       5                       2.2440711
                      10                       2.2440711
                      15                       2.2440711
                      20                       2.2440711
                      25                       2.2440711
                      30                       2.2440711
                      35                       2.2440711
                      40                       2.2440711
                      45                       2.2440711
                      50                       2.2440711
                      55                       2.2440711
                      60                       2.2440711
                      65                       2.2440711
                      70                       2.2440711
                      75                       2.2440711
                      80                       2.2440711
                      85                       2.2440711
                      90                       2.2440711
                      95                       2.2440711
                     100                       2.2440711
                     105                       2.2440711
                     110                       2.2440711
                     115                       2.2440711
                     120                       2.2440711
                     125                       2.2440711
                     130                       2.2440711
                     135                       2.2440711
                     140                       2.2440711
                     145                       2.2440711
                     150                       2.2440711
                     155                       2.2440711
                     160                       2.2440711
                     165                       2.2440711
                     170                       2.2440711
                     175                       2.2440711
                     180                       2.2440711

