        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.33718962
                    -175                      0.22174059
                    -170                      0.13624123
                    -165                     0.087869217
                    -160                     0.081444516
                    -155                      0.11892427
                    -150                      0.19926539
                    -145                      0.31869015
                    -140                      0.47127607
                    -135                      0.64971418
                    -130                       0.8460667
                    -125                       1.0523989
                    -120                       1.2612263
                    -115                       1.4657776
                    -110                       1.6601082
                    -105                       1.8391134
                    -100                       1.9984835
                     -95                       2.1346359
                     -90                       2.2446447
                     -85                       2.3262829
                     -80                       2.3776101
                     -75                       2.3974177
                     -70                        2.384928
                     -65                       2.3398355
                     -60                       2.2622932
                     -55                       2.1528975
                     -50                       2.0126694
                     -45                       1.8430298
                     -40                       1.6457684
                     -35                       1.4230045
                     -30                       1.1771428
                     -25                      0.91082509
                     -20                      0.62688516
                     -15                      0.32831083
                     -10                     0.018225352
                      -5                     -0.30010147
                       0                     -0.62319797
                       5                     -0.94721273
                      10                      -1.2680103
                      15                       -1.580478
                      20                      -1.8785404
                      25                      -2.1547768
                      30                      -2.4002233
                      35                      -2.6044304
                      40                      -2.7559605
                      45                       -2.843472
                      50                      -2.8573761
                      55                      -2.7917705
                      60                      -2.6460836
                      65                      -2.4258068
                      70                      -2.1419871
                      75                      -1.8096545
                      80                      -1.4457494
                      85                      -1.0671751
                      90                     -0.68943953
                      95                     -0.32555025
                     100                     0.013733931
                     105                      0.32023434
                     110                      0.58799468
                     115                      0.81297927
                     120                      0.99278334
                     125                       1.1263899
                     130                       1.2139855
                     135                       1.2568358
                     140                        1.257216
                     145                        1.218388
                     150                       1.1446139
                     155                       1.0411902
                     160                      0.91448246
                     165                       0.7719275
                     170                      0.62196415
                     175                      0.47384261
                     180                      0.33718962

