        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.14930452
                    -175                     -0.24482244
                    -170                      -0.2885185
                    -165                     -0.27459352
                    -160                     -0.20170876
                    -155                    -0.073094415
                    -150                      0.10410983
                    -145                      0.32005463
                    -140                      0.56355556
                    -135                      0.82331147
                    -130                       1.0887799
                    -125                       1.3506761
                    -120                       1.6011614
                    -115                       1.8338235
                    -110                       2.0435432
                    -105                       2.2263175
                    -100                       2.3790832
                     -95                       2.4995628
                     -90                       2.5861418
                     -85                       2.6377967
                     -80                       2.6539933
                     -75                       2.6346544
                     -70                       2.5801614
                     -65                       2.4913259
                     -60                       2.3693825
                     -55                       2.2159801
                     -50                       2.0331719
                     -45                       1.8233982
                     -40                       1.5894618
                     -35                       1.3344951
                     -30                       1.0619201
                     -25                      0.77540377
                     -20                       0.4788144
                     -15                       0.1761862
                     -10                     -0.12830035
                      -5                      -0.4303127
                       0                     -0.72532845
                       5                      -1.0085341
                      10                      -1.2748663
                      15                      -1.5186664
                      20                      -1.7337985
                      25                      -1.9136273
                      30                      -2.0512178
                      35                      -2.1397684
                      40                      -2.1732973
                      45                      -2.1475174
                      50                      -2.0607326
                      55                      -1.9145167
                      60                      -1.7139526
                      65                      -1.4673286
                      70                      -1.1853617
                      75                     -0.88015717
                      80                     -0.56415123
                      85                     -0.24923189
                      90                     0.053928959
                      95                      0.33600421
                     100                      0.58942959
                     105                      0.80820399
                     110                      0.98783292
                     115                        1.125203
                     120                       1.2184622
                     125                       1.2669272
                     130                       1.2710294
                     135                       1.2323061
                     140                       1.1534395
                     145                       1.0383416
                     150                      0.89227462
                     155                      0.72198691
                     160                      0.53582493
                     165                      0.34375603
                     170                      0.15721236
                     175                    -0.011348084
                     180                     -0.14930452

