        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                        2.202342
                    -175                        2.202342
                    -170                        2.202342
                    -165                        2.202342
                    -160                        2.202342
                    -155                        2.202342
                    -150                        2.202342
                    -145                        2.202342
                    -140                        2.202342
                    -135                        2.202342
                    -130                        2.202342
                    -125                        2.202342
                    -120                        2.202342
                    -115                        2.202342
                    -110                        2.202342
                    -105                        2.202342
                    -100                        2.202342
                     -95                        2.202342
                     -90                        2.202342
                     -85                        2.202342
                     -80                        2.202342
                     -75                        2.202342
                     -70                        2.202342
                     -65                        2.202342
                     -60                        2.202342
                     -55                        2.202342
                     -50                        2.202342
                     -45                        2.202342
                     -40                        2.202342
                     -35                        2.202342
                     -30                        2.202342
                     -25                        2.202342
                     -20                        2.202342
                     -15                        2.202342
                     -10                        2.202342
                      -5                        2.202342
                       0                        2.202342
                       5                        2.202342
                      10                        2.202342
                      15                        2.202342
                      20                        2.202342
                      25                        2.202342
                      30                        2.202342
                      35                        2.202342
                      40                        2.202342
                      45                        2.202342
                      50                        2.202342
                      55                        2.202342
                      60                        2.202342
                      65                        2.202342
                      70                        2.202342
                      75                        2.202342
                      80                        2.202342
                      85                        2.202342
                      90                        2.202342
                      95                        2.202342
                     100                        2.202342
                     105                        2.202342
                     110                        2.202342
                     115                        2.202342
                     120                        2.202342
                     125                        2.202342
                     130                        2.202342
                     135                        2.202342
                     140                        2.202342
                     145                        2.202342
                     150                        2.202342
                     155                        2.202342
                     160                        2.202342
                     165                        2.202342
                     170                        2.202342
                     175                        2.202342
                     180                        2.202342

