        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -6.9028939
                    -175                      -8.9893603
                    -170                      -11.737978
                    -165                      -15.415892
                    -160                      -18.827956
                    -155                      -16.711719
                    -150                      -12.674354
                    -145                       -9.541511
                    -140                      -7.1705742
                    -135                      -5.3093933
                    -130                      -3.8038289
                    -125                       -2.561632
                    -120                       -1.525159
                    -115                     -0.65677515
                    -110                     0.068993042
                    -105                      0.66988193
                    -100                       1.1585133
                     -95                       1.5440225
                     -90                       1.8331103
                     -85                       2.0307514
                     -80                       2.1406745
                     -75                        2.165686
                     -70                       2.1079319
                     -65                       1.9690676
                     -60                       1.7503868
                     -55                       1.4529186
                     -50                       1.0775066
                     -45                      0.62488579
                     -40                     0.095778351
                     -35                     -0.50895597
                     -30                      -1.1880561
                     -25                      -1.9393793
                     -20                      -2.7590252
                     -15                      -3.6397683
                     -10                      -4.5683386
                      -5                      -5.5209952
                       0                      -6.4571745
                       5                      -7.3127616
                      10                      -7.9993659
                      15                      -8.4202445
                      20                      -8.5082231
                      25                      -8.2623264
                      30                       -7.747084
                      35                      -7.0553796
                      40                      -6.2714927
                      45                      -5.4558868
                      50                      -4.6465287
                      55                      -3.8656059
                      60                      -3.1257282
                      65                      -2.4341571
                      70                      -1.7953287
                      75                      -1.2122484
                      80                     -0.68722211
                      85                     -0.22222218
                      90                       0.1810065
                      95                      0.52059249
                     100                      0.79489446
                     105                       1.0021932
                     110                       1.1407196
                     115                       1.2085949
                     120                       1.2037448
                     125                        1.123777
                     130                      0.96581179
                     135                      0.72624669
                     140                      0.40042985
                     145                     -0.01779669
                     150                     -0.53674834
                     155                      -1.1678499
                     160                      -1.9270734
                     165                      -2.8371995
                     170                      -3.9315428
                     175                      -5.2604181
                     180                      -6.9028939

