        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -3.6496995
                    -175                      -4.9700636
                    -170                      -6.6310746
                    -165                       -8.802496
                    -160                      -11.840531
                    -155                      -16.712746
                    -150                      -27.559349
                    -145                      -20.701294
                    -140                      -13.713441
                    -135                      -9.8362904
                    -130                      -7.1786481
                    -125                       -5.179587
                    -120                      -3.6000289
                    -115                      -2.3166067
                    -110                      -1.2577518
                    -105                     -0.37854524
                    -100                      0.35083326
                     -95                      0.95102391
                     -90                       1.4367782
                     -85                       1.8189342
                     -80                       2.1055326
                     -75                       2.3027507
                     -70                        2.415338
                     -65                       2.4469972
                     -60                       2.4006321
                     -55                       2.2785155
                     -50                       2.0823965
                     -45                        1.813559
                     -40                        1.472837
                     -35                       1.0605892
                     -30                      0.57663178
                     -25                     0.020130862
                     -20                     -0.61054615
                     -15                      -1.3180075
                     -10                      -2.1060092
                      -5                      -2.9795312
                       0                      -3.9445309
                       5                      -5.0068768
                      10                      -6.1688923
                      15                      -7.4210659
                      20                      -8.7221844
                      25                      -9.9604395
                      30                      -10.907393
                      35                      -11.257273
                      40                      -10.857996
                      45                      -9.8809291
                      50                      -8.6346333
                      55                       -7.342602
                      60                      -6.1129496
                      65                      -4.9854039
                      70                      -3.9690141
                      75                      -3.0610785
                      80                      -2.2552615
                      85                      -1.5447983
                      90                       -0.923627
                      95                     -0.38675051
                     100                     0.069818314
                     105                      0.44912478
                     110                      0.75338953
                     115                      0.98410368
                     120                        1.142092
                     125                       1.2275375
                     130                       1.2399636
                     135                       1.1781652
                     140                       1.0400812
                     145                      0.82259095
                     150                      0.52120942
                     155                      0.12963967
                     160                      -0.3608876
                     165                     -0.96260952
                     170                      -1.6927833
                     175                      -2.5762208
                     180                      -3.6496995

