        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                     0.018889451
                    -175                     -0.20313373
                    -170                      -0.4682962
                    -165                     -0.77518814
                    -160                      -1.1223484
                    -155                      -1.5078699
                    -150                      -1.9287426
                    -145                      -2.3798154
                    -140                      -2.8522515
                    -135                      -3.3314273
                    -130                        -3.79451
                    -125                       -4.208623
                    -120                      -4.5315866
                    -115                      -4.7179154
                    -110                      -4.7310273
                    -105                      -4.5572705
                    -100                      -4.2127291
                     -95                      -3.7374082
                     -90                      -3.1813069
                     -85                      -2.5914153
                     -80                      -2.0052624
                     -75                      -1.4491439
                     -70                      -0.9399814
                     -65                     -0.48762228
                     -60                    -0.096971252
                     -55                       0.2303914
                     -50                      0.49507594
                     -45                      0.69911664
                     -40                      0.84545729
                     -35                      0.93760046
                     -30                       0.9793594
                     -25                       0.9746729
                     -20                        0.927458
                     -15                      0.84148494
                     -10                      0.72026507
                      -5                       0.5669462
                       0                      0.38421277
                       5                      0.17416846
                      10                    -0.061682358
                      15                     -0.32256177
                      20                     -0.60841944
                      25                     -0.91988648
                      30                      -1.2581161
                      35                      -1.6244515
                      40                       -2.019838
                      45                      -2.4438691
                      50                      -2.8933284
                      55                      -3.3601009
                      60                      -3.8284628
                      65                       -4.272218
                      70                      -4.6531548
                      75                      -4.9236607
                      80                      -5.0364928
                      85                      -4.9608041
                      90                      -4.6960602
                      95                      -4.2735831
                     100                      -3.7439642
                     105                       -3.160594
                     110                      -2.5684132
                     115                      -2.0000772
                     120                      -1.4768708
                     125                      -1.0113468
                     130                     -0.60998398
                     135                     -0.27527907
                     140                   -0.0072227911
                     145                      0.19570896
                     150                      0.33590325
                     155                      0.41618174
                     160                      0.43951592
                     165                       0.4088347
                     170                       0.3268933
                     175                      0.19618645
                     180                     0.018889451

