        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -7.7772893
                    -175                      -9.2452821
                    -170                      -10.464488
                    -165                      -10.934081
                    -160                      -10.353847
                    -155                      -9.0359804
                    -150                      -7.4808308
                    -145                      -5.9719619
                    -140                       -4.607491
                    -135                      -3.4056249
                    -130                      -2.3585788
                    -125                       -1.452632
                    -120                     -0.67462551
                    -115                    -0.013687077
                    -110                      0.53861789
                    -105                      0.98859757
                    -100                       1.3408281
                     -95                       1.5985108
                     -90                       1.7637608
                     -85                       1.8378554
                     -80                       1.8212895
                     -75                       1.7140011
                     -70                       1.5153368
                     -65                       1.2240734
                     -60                      0.83837662
                     -55                      0.35572743
                     -50                     -0.22716633
                     -45                     -0.91442969
                     -40                      -1.7109513
                     -35                      -2.6219508
                     -30                      -3.6516421
                     -25                      -4.7997558
                     -20                      -6.0532212
                     -15                      -7.3678764
                     -10                      -8.6346831
                      -5                      -9.6433158
                       0                      -10.119585
                       5                      -9.9175014
                      10                      -9.1684507
                      15                      -8.1406948
                      20                      -7.0432479
                      25                      -5.9834602
                      30                      -5.0026723
                      35                      -4.1106628
                      40                      -3.3045223
                      45                      -2.5773019
                      50                      -1.9216509
                      55                      -1.3312131
                      60                     -0.80105283
                      65                     -0.32767064
                      70                     0.091147493
                      75                      0.45653581
                      80                      0.76875974
                      85                       1.0274082
                      90                       1.2316167
                      95                       1.3799765
                     100                       1.4709379
                     105                       1.5026749
                     110                       1.4731586
                     115                       1.3801501
                     120                       1.2211555
                     125                      0.99334167
                     130                      0.69340421
                     135                      0.31738099
                     140                     -0.13959887
                     145                     -0.68363785
                     150                      -1.3224633
                     155                      -2.0658582
                     160                      -2.9260057
                     165                      -3.9173567
                     170                      -5.0548826
                     175                      -6.3474448
                     180                      -7.7772893

