        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1489101
                    -175                       2.1489101
                    -170                       2.1489101
                    -165                       2.1489101
                    -160                       2.1489101
                    -155                       2.1489101
                    -150                       2.1489101
                    -145                       2.1489101
                    -140                       2.1489101
                    -135                       2.1489101
                    -130                       2.1489101
                    -125                       2.1489101
                    -120                       2.1489101
                    -115                       2.1489101
                    -110                       2.1489101
                    -105                       2.1489101
                    -100                       2.1489101
                     -95                       2.1489101
                     -90                       2.1489101
                     -85                       2.1489101
                     -80                       2.1489101
                     -75                       2.1489101
                     -70                       2.1489101
                     -65                       2.1489101
                     -60                       2.1489101
                     -55                       2.1489101
                     -50                       2.1489101
                     -45                       2.1489101
                     -40                       2.1489101
                     -35                       2.1489101
                     -30                       2.1489101
                     -25                       2.1489101
                     -20                       2.1489101
                     -15                       2.1489101
                     -10                       2.1489101
                      -5                       2.1489101
                       0                       2.1489101
                       5                       2.1489101
                      10                       2.1489101
                      15                       2.1489101
                      20                       2.1489101
                      25                       2.1489101
                      30                       2.1489101
                      35                       2.1489101
                      40                       2.1489101
                      45                       2.1489101
                      50                       2.1489101
                      55                       2.1489101
                      60                       2.1489101
                      65                       2.1489101
                      70                       2.1489101
                      75                       2.1489101
                      80                       2.1489101
                      85                       2.1489101
                      90                       2.1489101
                      95                       2.1489101
                     100                       2.1489101
                     105                       2.1489101
                     110                       2.1489101
                     115                       2.1489101
                     120                       2.1489101
                     125                       2.1489101
                     130                       2.1489101
                     135                       2.1489101
                     140                       2.1489101
                     145                       2.1489101
                     150                       2.1489101
                     155                       2.1489101
                     160                       2.1489101
                     165                       2.1489101
                     170                       2.1489101
                     175                       2.1489101
                     180                       2.1489101

