        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -13.269855
                    -175                      -18.313943
                    -170                      -21.597453
                    -165                      -16.230897
                    -160                      -11.862635
                    -155                      -8.8586976
                    -150                      -6.6286364
                    -145                      -4.8792934
                    -140                      -3.4582071
                    -135                      -2.2785236
                    -130                      -1.2872075
                    -125                     -0.45026425
                    -120                      0.25481115
                    -115                      0.84321661
                    -110                         1.32532
                    -105                       1.7082123
                    -100                       1.9967291
                     -95                       2.1941523
                     -90                        2.302708
                     -85                       2.3239092
                     -80                       2.2589204
                     -75                       2.1086368
                     -70                       1.8739313
                     -65                       1.5557666
                     -60                       1.1553021
                     -55                       0.6739841
                     -50                      0.11362813
                     -45                     -0.52349437
                     -40                      -1.2345485
                     -35                      -2.0159765
                     -30                      -2.8632326
                     -25                      -3.7703176
                     -20                      -4.7289459
                     -15                      -5.7270661
                     -10                      -6.7463121
                      -5                      -7.7578952
                       0                      -8.7168435
                       5                      -9.5563025
                      10                       -10.18806
                      15                      -10.519315
                      20                      -10.489001
                      25                      -10.101261
                      30                      -9.4234097
                      35                       -8.550603
                      40                      -7.5708976
                      45                      -6.5503111
                      50                      -5.5333016
                      55                      -4.5485563
                      60                      -3.6145749
                      65                      -2.7435965
                      70                      -1.9440401
                      75                      -1.2219499
                      80                     -0.58184207
                      85                    -0.027213771
                      90                      0.43915881
                      95                      0.81489772
                     100                       1.0980372
                     105                       1.2867268
                     110                        1.379125
                     115                       1.3732234
                     120                       1.2666302
                     125                       1.0562853
                     130                      0.73807282
                     135                      0.30627722
                     140                     -0.24720257
                     145                     -0.93402867
                     150                      -1.7712528
                     155                      -2.7843002
                     160                      -4.0121322
                     165                      -5.5168275
                     170                      -7.4029551
                     175                      -9.8607981
                     180                      -13.269855

