        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.94083866
                    -175                      -1.0547824
                    -170                      -1.1077041
                    -165                      -1.0948907
                    -160                      -1.0161019
                    -155                     -0.87567139
                    -150                     -0.68185867
                    -145                     -0.44567073
                    -140                     -0.17950437
                    -135                       0.1040691
                    -130                      0.39319204
                    -125                      0.67724456
                    -120                      0.94706476
                    -115                       1.1949621
                    -110                       1.4146152
                    -105                       1.6009231
                    -100                       1.7498518
                     -95                       1.8583016
                     -90                        1.924003
                     -85                       1.9454468
                     -80                       1.9218567
                     -75                       1.8531538
                     -70                       1.7400027
                     -65                       1.5838583
                     -60                        1.387047
                     -55                       1.1528787
                     -50                      0.88578281
                     -45                      0.59146275
                     -40                       0.2770471
                     -35                    -0.048797223
                     -30                     -0.37584726
                     -25                     -0.69248024
                     -20                      -0.9860911
                     -15                      -1.2438367
                     -10                      -1.4536995
                      -5                      -1.6057425
                       0                      -1.6932976
                       5                      -1.7137686
                      10                      -1.6688144
                      15                      -1.5638141
                      20                      -1.4068996
                      25                      -1.2077515
                      30                     -0.97650561
                      35                     -0.72293691
                      40                     -0.45596849
                      45                     -0.18345917
                      50                     0.087814368
                      55                      0.35206537
                      60                      0.60435905
                      65                      0.84047064
                      70                       1.0567614
                      75                       1.2500814
                      80                       1.4177008
                      85                       1.5572653
                      90                       1.6668224
                      95                       1.7446074
                     100                       1.7893797
                     105                       1.8002064
                     110                       1.7765526
                     115                       1.7183192
                     120                       1.6258929
                     125                       1.5002082
                     130                       1.3428286
                     135                       1.1560461
                     140                      0.94300564
                     145                      0.70785072
                     150                      0.45588676
                     155                      0.19374217
                     160                    -0.070507894
                     165                     -0.32731558
                     170                     -0.56581738
                     175                     -0.77427143
                     180                     -0.94083866

