        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1547549
                    -175                       2.1547549
                    -170                       2.1547549
                    -165                       2.1547549
                    -160                       2.1547549
                    -155                       2.1547549
                    -150                       2.1547549
                    -145                       2.1547549
                    -140                       2.1547549
                    -135                       2.1547549
                    -130                       2.1547549
                    -125                       2.1547549
                    -120                       2.1547549
                    -115                       2.1547549
                    -110                       2.1547549
                    -105                       2.1547549
                    -100                       2.1547549
                     -95                       2.1547549
                     -90                       2.1547549
                     -85                       2.1547549
                     -80                       2.1547549
                     -75                       2.1547549
                     -70                       2.1547549
                     -65                       2.1547549
                     -60                       2.1547549
                     -55                       2.1547549
                     -50                       2.1547549
                     -45                       2.1547549
                     -40                       2.1547549
                     -35                       2.1547549
                     -30                       2.1547549
                     -25                       2.1547549
                     -20                       2.1547549
                     -15                       2.1547549
                     -10                       2.1547549
                      -5                       2.1547549
                       0                       2.1547549
                       5                       2.1547549
                      10                       2.1547549
                      15                       2.1547549
                      20                       2.1547549
                      25                       2.1547549
                      30                       2.1547549
                      35                       2.1547549
                      40                       2.1547549
                      45                       2.1547549
                      50                       2.1547549
                      55                       2.1547549
                      60                       2.1547549
                      65                       2.1547549
                      70                       2.1547549
                      75                       2.1547549
                      80                       2.1547549
                      85                       2.1547549
                      90                       2.1547549
                      95                       2.1547549
                     100                       2.1547549
                     105                       2.1547549
                     110                       2.1547549
                     115                       2.1547549
                     120                       2.1547549
                     125                       2.1547549
                     130                       2.1547549
                     135                       2.1547549
                     140                       2.1547549
                     145                       2.1547549
                     150                       2.1547549
                     155                       2.1547549
                     160                       2.1547549
                     165                       2.1547549
                     170                       2.1547549
                     175                       2.1547549
                     180                       2.1547549

