        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -8.1704778
                    -175                      -8.4450096
                    -170                      -8.1751895
                    -165                      -7.4532195
                    -160                      -6.4737276
                    -155                      -5.4070001
                    -150                      -4.3556102
                    -145                      -3.3692272
                    -140                       -2.467897
                    -135                      -1.6575734
                    -130                     -0.93833401
                    -125                     -0.30830951
                    -120                      0.23456473
                    -115                      0.69184511
                    -110                       1.0643666
                    -105                       1.3522519
                    -100                       1.5550121
                     -95                       1.6716775
                     -90                       1.7009259
                     -85                       1.6412341
                     -80                       1.4908462
                     -75                       1.2480016
                     -70                      0.91090878
                     -65                       0.4778481
                     -60                    -0.052691871
                     -55                     -0.68174008
                     -50                      -1.4092786
                     -45                      -2.2331031
                     -40                      -3.1465938
                     -35                      -4.1345389
                     -30                      -5.1658752
                     -25                      -6.1828996
                     -20                      -7.0907767
                     -15                      -7.7618793
                     -10                      -8.0766177
                      -5                      -7.9914753
                       0                      -7.5681521
                       5                      -6.9271906
                      10                      -6.1826227
                      15                      -5.4119906
                      20                       -4.658238
                      25                      -3.9412827
                      30                      -3.2681752
                      35                      -2.6396612
                      40                      -2.0539529
                      45                      -1.5087773
                      50                      -1.0024306
                      55                     -0.53425924
                      60                     -0.10479762
                      65                       0.2843018
                      70                      0.63046022
                      75                      0.93042148
                      80                       1.1805109
                      85                       1.3768698
                      90                       1.5156978
                      95                       1.5931979
                     100                       1.6059307
                     105                       1.5506652
                     110                       1.4244094
                     115                       1.2243585
                     120                      0.94781183
                     125                      0.59206797
                     130                       0.1543121
                     135                     -0.36847597
                     140                      -0.9795337
                     145                      -1.6821215
                     150                      -2.4788554
                     155                      -3.3700104
                     160                      -4.3496608
                     165                      -5.3975468
                     170                      -6.4636312
                     175                      -7.4448904
                     180                      -8.1704778

