        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -6.0806188
                    -175                      -8.1166401
                    -170                      -10.880801
                    -165                      -15.078458
                    -160                      -23.622524
                    -155                      -25.695844
                    -150                      -15.740043
                    -145                      -11.182911
                    -140                      -8.2291496
                    -135                      -6.0615098
                    -130                      -4.3685238
                    -125                      -2.9987989
                    -120                      -1.8679181
                    -115                     -0.92452155
                    -110                      -0.1354708
                    -105                      0.52150525
                    -100                       1.0618096
                     -95                       1.4963128
                     -90                        1.832798
                     -85                        2.076912
                     -80                       2.2327299
                     -75                       2.3032705
                     -70                       2.2907449
                     -65                       2.1967722
                     -60                        2.022512
                     -55                       1.7687401
                     -50                       1.4358708
                     -45                       1.0239285
                     -40                      0.53246488
                     -35                     -0.03958469
                     -30                     -0.69411634
                     -25                      -1.4341565
                     -20                      -2.2642543
                     -15                      -3.1909597
                     -10                      -4.2233227
                      -5                      -5.3731721
                       0                      -6.6544137
                       5                       -8.079109
                      10                      -9.6434791
                      15                      -11.286677
                      20                      -12.792038
                      25                      -13.680431
                      30                       -13.47049
                      35                      -12.298438
                      40                       -10.71824
                      45                      -9.1105723
                      50                      -7.6189618
                      55                      -6.2756616
                      60                      -5.0760762
                      65                      -4.0067806
                      70                      -3.0544491
                      75                      -2.2081883
                      80                      -1.4597552
                      85                     -0.80317848
                      90                     -0.23423522
                      95                      0.24980431
                     100                      0.65076315
                     105                      0.96964128
                     110                       1.2068212
                     115                       1.3621626
                     120                       1.4350325
                     125                       1.4242718
                     130                       1.3280953
                     135                       1.1439147
                     140                      0.86806476
                     145                      0.49539778
                     150                     0.018688135
                     155                     -0.57225722
                     160                      -1.2919662
                     165                      -2.1614962
                     170                      -3.2121549
                     175                      -4.4922645
                     180                      -6.0806188

