        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.35490825
                    -175                    -0.095638189
                    -170                     -0.63993561
                    -165                      -1.2899769
                    -160                      -2.0606915
                    -155                      -2.9698184
                    -150                       -4.036251
                    -145                      -5.2735931
                    -140                      -6.6696656
                    -135                      -8.1295598
                    -130                      -9.3597026
                    -125                      -9.8282796
                    -120                      -9.2132766
                    -115                      -7.8570124
                    -110                      -6.2892161
                    -105                      -4.7968539
                    -100                      -3.4723616
                     -95                      -2.3280192
                     -90                      -1.3511291
                     -85                     -0.52364827
                     -80                      0.17136613
                     -75                       0.7487631
                     -70                       1.2208725
                     -65                       1.5979578
                     -60                       1.8886179
                     -55                        2.100133
                     -50                       2.2387331
                     -45                       2.3097876
                     -40                       2.3179245
                     -35                       2.2670859
                     -30                       2.1605256
                     -25                       2.0007544
                     -20                       1.7894371
                     -15                       1.5272438
                     -10                       1.2136611
                      -5                      0.84676056
                       0                      0.42291959
                       5                    -0.063544735
                      10                     -0.62075067
                      15                       -1.259923
                      20                      -1.9962396
                      25                      -2.8501554
                      30                      -3.8494617
                      35                      -5.0325321
                      40                      -6.4532708
                      45                      -8.1873369
                      50                      -10.331105
                      55                      -12.929877
                      60                      -15.479308
                      65                      -15.848537
                      70                      -13.506765
                      75                      -10.758409
                      80                      -8.4377033
                      85                      -6.5569498
                      90                      -5.0215157
                      95                      -3.7523941
                     100                      -2.6929239
                     105                      -1.8035106
                     110                      -1.0559381
                     115                     -0.42965782
                     120                     0.090603915
                     125                      0.51638883
                     130                      0.85651313
                     135                       1.1177294
                     140                       1.3051596
                     145                       1.4225705
                     150                       1.4725348
                     155                       1.4565057
                     160                       1.3748229
                     165                       1.2266596
                     170                       1.0099162
                     175                      0.72106181
                     180                      0.35490825

