        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      -1.0157622
                    -175                      -1.1704498
                    -170                      -1.2674092
                    -165                      -1.2994499
                    -160                      -1.2635759
                    -155                      -1.1615724
                    -150                     -0.99978314
                    -145                     -0.78815547
                    -140                     -0.53886753
                    -135                     -0.26492344
                    -130                     0.020991551
                    -125                       0.3072704
                    -120                      0.58377393
                    -115                      0.84194154
                    -110                       1.0747291
                    -105                       1.2764621
                    -100                       1.4426646
                     -95                       1.5698989
                     -90                        1.655634
                     -85                       1.6981218
                     -80                       1.6964451
                     -75                       1.6503242
                     -70                       1.5602371
                     -65                       1.4274319
                     -60                       1.2539997
                     -55                       1.0429804
                     -50                      0.79849853
                     -45                      0.52592084
                     -40                      0.23201978
                     -35                    -0.074892133
                     -30                      -0.3849115
                     -25                     -0.68665595
                     -20                     -0.96763149
                     -15                      -1.2149334
                     -10                      -1.4162926
                      -5                      -1.5613577
                       0                      -1.6429612
                       5                      -1.6580581
                      10                      -1.6079208
                      15                      -1.4978145
                      20                      -1.3359317
                      25                       -1.132161
                      30                     -0.89691432
                      35                     -0.64023597
                      40                     -0.37125532
                      45                    -0.097944524
                      50                      0.17290754
                      55                      0.43559558
                      60                      0.68534336
                      65                      0.91814101
                      70                       1.1305995
                      75                        1.319833
                      80                        1.483372
                      85                       1.6191037
                      90                       1.7252967
                      95                       1.8003461
                     100                       1.8431241
                     105                       1.8527579
                     110                       1.8287085
                     115                       1.7708024
                     120                       1.6792741
                     125                       1.5548206
                     130                       1.3986728
                     135                       1.2126856
                     140                      0.99945116
                     145                      0.76243903
                     150                      0.50615996
                     155                      0.23634522
                     160                    -0.039883184
                     165                     -0.31389729
                     170                     -0.57557647
                     175                      -0.8135481
                     180                      -1.0157622

