        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.6389125
                    -175                      -2.0975565
                    -170                      -2.5763081
                    -165                      -3.0562548
                    -160                      -3.5135598
                    -155                      -3.9197364
                    -150                      -4.2435965
                    -145                      -4.4553867
                    -140                      -4.5326029
                    -135                      -4.4654648
                    -130                      -4.2593728
                    -125                       -3.933005
                    -120                      -3.5132265
                    -115                      -3.0294171
                    -110                      -2.5092632
                    -105                      -1.9765899
                    -100                       -1.450782
                     -95                     -0.94707339
                     -90                     -0.47715703
                     -85                    -0.049736132
                     -80                      0.32867039
                     -75                       0.6536176
                     -70                      0.92223963
                     -65                        1.133027
                     -60                       1.2856248
                     -55                       1.3806657
                     -50                        1.419625
                     -45                       1.4046869
                     -40                       1.3386145
                     -35                       1.2246165
                     -30                       1.0662047
                     -25                      0.86703772
                     -20                      0.63074461
                     -15                      0.36072615
                     -10                     0.059928252
                      -5                     -0.26941446
                       0                     -0.62606505
                       5                      -1.0101172
                      10                      -1.4232679
                      15                      -1.8692029
                      20                      -2.3538834
                      25                      -2.8857916
                      30                      -3.4760549
                      35                      -4.1383186
                      40                      -4.8880579
                      45                      -5.7405355
                      50                      -6.7054258
                      55                      -7.7734065
                      60                      -8.8854425
                      65                      -9.8772871
                      70                      -10.442512
                      75                      -10.276418
                      80                      -9.3900477
                      85                      -8.1018192
                      90                      -6.7222791
                      95                      -5.4193405
                     100                      -4.2572959
                     105                      -3.2517846
                     110                      -2.3994533
                     115                      -1.6907334
                     120                       -1.114814
                     125                     -0.66140536
                     130                     -0.32124397
                     135                    -0.086123563
                     140                     0.051238344
                     145                     0.097382836
                     150                     0.058304477
                     155                    -0.060343279
                     160                     -0.25301794
                     165                      -0.5140093
                     170                     -0.83708149
                     175                      -1.2150001
                     180                      -1.6389125

