        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -9.9211982
                    -175                      -9.9802273
                    -170                      -9.2085533
                    -165                       -7.953479
                    -160                      -6.5669258
                    -155                      -5.2331788
                    -150                      -4.0185653
                    -145                      -2.9370854
                    -140                      -1.9841685
                    -135                       -1.150349
                    -130                     -0.42622255
                    -125                      0.19600024
                    -120                      0.72220606
                    -115                       1.1565342
                    -110                       1.5016621
                    -105                       1.7591057
                    -100                       1.9294928
                     -95                       2.0127985
                     -90                       2.0085414
                     -85                       1.9159952
                     -80                       1.7341584
                     -75                       1.4620737
                     -70                       1.0988101
                     -65                      0.64361965
                     -60                     0.096125568
                     -55                      -0.5433561
                     -50                       -1.273228
                     -45                       -2.089529
                     -40                       -2.983977
                     -35                      -3.9405701
                     -30                      -4.9301284
                     -25                       -5.902878
                     -20                      -6.7820825
                     -15                      -7.4678397
                     -10                      -7.8635696
                      -5                       -7.921296
                       0                      -7.6691752
                       5                      -7.1910654
                      10                      -6.5811083
                      15                      -5.9129451
                      20                      -5.2331204
                      25                      -4.5667626
                      30                      -3.9254153
                      35                      -3.3131621
                      40                      -2.7306263
                      45                      -2.1773785
                      50                       -1.653293
                      55                      -1.1592269
                      60                     -0.69725487
                      65                     -0.27061489
                      70                      0.11651673
                      75                      0.45932983
                      80                      0.75269187
                      85                      0.99141798
                      90                       1.1705379
                      95                       1.2851769
                     100                       1.3309627
                     105                       1.3037634
                     110                       1.1996766
                     115                       1.0149008
                     120                      0.74555914
                     125                       0.3874749
                     130                    -0.064098333
                     135                     -0.61478516
                     140                      -1.2714019
                     145                      -2.0421769
                     150                      -2.9366078
                     155                      -3.9642394
                     160                      -5.1305014
                     165                      -6.4249304
                     170                      -7.7914144
                     175                      -9.0670946
                     180                      -9.9211982

