        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.3740053
                    -175                      -1.0165569
                    -170                     -0.67838324
                    -165                     -0.36870957
                    -160                    -0.094716634
                    -155                      0.13791803
                    -150                       0.3245685
                    -145                      0.46130838
                    -140                       0.5446468
                    -135                      0.57133551
                    -130                      0.53823044
                    -125                      0.44219548
                    -120                      0.28004234
                    -115                     0.048508013
                    -110                     -0.25571655
                    -105                     -0.63587409
                    -100                      -1.0948799
                     -95                      -1.6347883
                     -90                      -2.2557631
                     -85                      -2.9541638
                     -80                      -3.7190809
                     -75                      -4.5266315
                     -70                      -5.3315542
                     -65                      -6.0587405
                     -60                      -6.6041774
                     -55                      -6.8611917
                     -50                      -6.7723565
                     -45                      -6.3659993
                     -40                      -5.7359723
                     -35                      -4.9885678
                     -30                      -4.2063544
                     -25                      -3.4408644
                     -20                      -2.7195886
                     -15                       -2.054943
                     -10                      -1.4509304
                      -5                     -0.90726097
                       0                     -0.42169469
                       5                    0.0086712192
                      10                      0.38680589
                      15                      0.71536361
                      20                       0.9965754
                      25                       1.2322167
                      30                       1.4236304
                      35                       1.5717781
                      40                       1.6773049
                      45                       1.7406105
                      50                       1.7619208
                      55                       1.7413595
                      60                       1.6790205
                      65                       1.5750409
                      70                        1.429681
                      75                       1.2434158
                      80                        1.017047
                      85                      0.75184703
                      90                      0.44973442
                      95                      0.11359847
                     100                     -0.25248178
                     105                     -0.64271469
                     110                      -1.0491012
                     115                      -1.4608766
                     120                      -1.8640451
                     125                      -2.2412559
                     130                      -2.5723911
                     135                      -2.8362494
                     140                      -3.0134552
                     145                      -3.0901084
                     150                      -3.0609807
                     155                      -2.9308638
                     160                       -2.713408
                     165                      -2.4280338
                     170                      -2.0962913
                     175                      -1.7388994
                     180                      -1.3740053

