        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.11757537
                    -175                     -0.12894936
                    -170                     -0.37488172
                    -165                     -0.60760835
                    -160                     -0.81244999
                    -155                      -0.9736012
                    -150                      -1.0758315
                    -145                        -1.10679
                    -140                      -1.0593631
                    -135                     -0.93327176
                    -130                     -0.73524877
                    -125                     -0.47771037
                    -120                     -0.17647278
                    -115                      0.15166481
                    -110                      0.49082909
                    -105                      0.82722073
                    -100                       1.1495718
                     -95                        1.449128
                     -90                       1.7193744
                     -85                       1.9556881
                     -80                       2.1548767
                     -75                       2.3150102
                     -70                       2.4350448
                     -65                        2.514648
                     -60                       2.5540433
                     -55                       2.5538951
                     -50                       2.5152239
                     -45                       2.4393458
                     -40                       2.3278294
                     -35                       2.1824674
                     -30                        2.005261
                     -25                       1.7984176
                     -20                       1.5643644
                     -15                       1.3057821
                     -10                       1.0256642
                      -5                      0.72740991
                       0                      0.41495467
                       5                     0.093017767
                      10                     -0.23299271
                      15                     -0.55631076
                      20                     -0.86893446
                      25                      -1.1614853
                      30                      -1.4233712
                      35                      -1.6432981
                      40                      -1.8102064
                      45                      -1.9145916
                      50                      -1.9499802
                      55                      -1.9141709
                      60                      -1.8098272
                      65                      -1.6441931
                      70                      -1.4280251
                      75                      -1.1740962
                      80                     -0.89569974
                      85                     -0.60546818
                      90                     -0.31463825
                      95                    -0.032688762
                     100                      0.23267502
                     105                       0.4753883
                     110                      0.69080405
                     115                      0.87545109
                     120                       1.0268092
                     125                       1.1431185
                     130                       1.2232288
                     135                       1.2664892
                     140                       1.2726778
                     145                       1.2419691
                     150                       1.1749418
                     155                       1.0726304
                     160                      0.93662479
                     165                       0.7692291
                     170                      0.57368351
                     175                      0.35445494
                     180                      0.11757537

