        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       1.8389683
                    -175                       1.8389683
                    -170                       1.8389683
                    -165                       1.8389683
                    -160                       1.8389683
                    -155                       1.8389683
                    -150                       1.8389683
                    -145                       1.8389683
                    -140                       1.8389683
                    -135                       1.8389683
                    -130                       1.8389683
                    -125                       1.8389683
                    -120                       1.8389683
                    -115                       1.8389683
                    -110                       1.8389683
                    -105                       1.8389683
                    -100                       1.8389683
                     -95                       1.8389683
                     -90                       1.8389683
                     -85                       1.8389683
                     -80                       1.8389683
                     -75                       1.8389683
                     -70                       1.8389683
                     -65                       1.8389683
                     -60                       1.8389683
                     -55                       1.8389683
                     -50                       1.8389683
                     -45                       1.8389683
                     -40                       1.8389683
                     -35                       1.8389683
                     -30                       1.8389683
                     -25                       1.8389683
                     -20                       1.8389683
                     -15                       1.8389683
                     -10                       1.8389683
                      -5                       1.8389683
                       0                       1.8389683
                       5                       1.8389683
                      10                       1.8389683
                      15                       1.8389683
                      20                       1.8389683
                      25                       1.8389683
                      30                       1.8389683
                      35                       1.8389683
                      40                       1.8389683
                      45                       1.8389683
                      50                       1.8389683
                      55                       1.8389683
                      60                       1.8389683
                      65                       1.8389683
                      70                       1.8389683
                      75                       1.8389683
                      80                       1.8389683
                      85                       1.8389683
                      90                       1.8389683
                      95                       1.8389683
                     100                       1.8389683
                     105                       1.8389683
                     110                       1.8389683
                     115                       1.8389683
                     120                       1.8389683
                     125                       1.8389683
                     130                       1.8389683
                     135                       1.8389683
                     140                       1.8389683
                     145                       1.8389683
                     150                       1.8389683
                     155                       1.8389683
                     160                       1.8389683
                     165                       1.8389683
                     170                       1.8389683
                     175                       1.8389683
                     180                       1.8389683

