        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -3.6641298
                    -175                      -4.8117677
                    -170                      -6.1035027
                    -165                      -7.5021787
                    -160                      -8.8771832
                    -155                      -9.9201978
                    -150                      -10.197684
                    -145                      -9.5519472
                    -140                      -8.3081828
                    -135                      -6.8777194
                    -130                      -5.4889159
                    -125                      -4.2245238
                    -120                      -3.1020304
                    -115                      -2.1161293
                    -110                      -1.2555772
                    -105                     -0.50908443
                    -100                      0.13294095
                     -95                       0.6781361
                     -90                       1.1324178
                     -85                       1.5003794
                     -80                       1.7855219
                     -75                       1.9907108
                     -70                       2.1183514
                     -65                       2.1705911
                     -60                         2.14946
                     -55                       2.0569637
                     -50                       1.8951312
                     -45                       1.6660199
                     -40                        1.371676
                     -35                       1.0140465
                     -30                      0.59483803
                     -25                      0.11531026
                     -20                       -0.424008
                     -15                      -1.0237034
                     -10                      -1.6859969
                      -5                       -2.415452
                       0                      -3.2199697
                       5                      -4.1122636
                      10                      -5.1120357
                      15                      -6.2496943
                      20                      -7.5728276
                      25                      -9.1587689
                      30                      -11.141898
                      35                      -13.782599
                      40                       -17.68128
                      45                      -24.510804
                      50                      -25.828894
                      55                      -18.031156
                      60                      -13.530194
                      65                      -10.471435
                      70                      -8.1656075
                      75                      -6.3277808
                      80                      -4.8164104
                      85                      -3.5522278
                      90                      -2.4869862
                      95                      -1.5897236
                     100                     -0.83934797
                     105                     -0.22111912
                     110                      0.27561876
                     115                      0.65875177
                     120                      0.93420368
                     125                       1.1064321
                     130                       1.1787226
                     135                       1.1533417
                     140                       1.0315859
                     145                      0.81374502
                     150                       0.4989908
                     155                     0.085197839
                     160                     -0.43129654
                     165                      -1.0559701
                     170                      -1.7963631
                     175                      -2.6620979
                     180                      -3.6641298

