        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.76824167
                    -175                      0.78042928
                    -170                      0.77509006
                    -165                       0.7521267
                    -160                      0.71168147
                    -155                      0.65416679
                    -150                      0.58032157
                    -145                      0.49129104
                    -140                      0.38872549
                    -135                      0.27488906
                    -130                      0.15276418
                    -125                     0.026129941
                    -120                     -0.10041491
                    -115                     -0.22151992
                    -110                     -0.33127693
                    -105                     -0.42356351
                    -100                     -0.49253139
                     -95                     -0.53319264
                     -90                     -0.54200987
                     -85                     -0.51731445
                     -80                     -0.45970768
                     -75                      -0.3718154
                     -70                     -0.25802119
                     -65                     -0.12391535
                     -60                     0.024319133
                     -55                      0.18047642
                     -50                      0.33877525
                     -45                      0.49415327
                     -40                      0.64241492
                     -35                      0.78026148
                     -30                      0.90523863
                     -25                       1.0156342
                     -20                       1.1103522
                     -15                       1.1887808
                     -10                       1.2506678
                      -5                       1.2960079
                       0                       1.3249497
                       5                       1.3377062
                      10                       1.3345469
                      15                       1.3157248
                      20                       1.2814835
                      25                       1.2320733
                      30                       1.1677909
                      35                       1.0890414
                      40                      0.99641997
                      45                      0.89081119
                      50                      0.77349855
                      55                       0.6462766
                      60                       0.5115518
                      65                       0.3724146
                      70                      0.23266034
                      75                     0.096733242
                      80                    -0.030429917
                      85                       -0.143671
                      90                     -0.23801366
                      95                     -0.30897994
                     100                     -0.35333377
                     105                     -0.36923886
                     110                     -0.35655801
                     115                        -0.31687
                     120                     -0.25327109
                     125                     -0.17001002
                     130                    -0.072037888
                     135                     0.035441131
                     140                      0.14735155
                     145                      0.25902491
                     150                      0.36636778
                     155                      0.46593317
                     160                      0.55491869
                     165                      0.63111723
                     170                      0.69284234
                     175                      0.73884624
                     180                      0.76824167

