        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -7.2476282
                    -175                      -8.3894189
                    -170                      -9.2552071
                    -165                      -9.5609787
                    -160                      -9.1646743
                    -155                      -8.2186838
                    -150                      -7.0088624
                    -145                      -5.7504741
                    -140                      -4.5523502
                    -135                      -3.4571182
                    -130                      -2.4766074
                    -125                      -1.6104751
                    -120                     -0.85447641
                    -115                     -0.20382265
                    -110                      0.34559104
                    -105                      0.79684292
                    -100                       1.1519896
                     -95                       1.4121886
                     -90                       1.5778409
                     -85                       1.6487299
                     -80                       1.6240582
                     -75                       1.5025197
                     -70                       1.2822642
                     -65                      0.96082166
                     -60                      0.53495753
                     -55                   0.00045706365
                     -50                      -0.6481643
                     -45                      -1.4180088
                     -40                      -2.3181337
                     -35                      -3.3596552
                     -30                      -4.5549572
                     -25                      -5.9141163
                     -20                      -7.4332762
                     -15                      -9.0615531
                     -10                      -10.623139
                      -5                      -11.719179
                       0                      -11.875106
                       5                      -11.074549
                      10                       -9.777965
                      15                      -8.3868718
                      20                      -7.0784177
                      25                      -5.9010167
                      30                      -4.8545193
                      35                      -3.9247558
                      40                      -3.0957835
                      45                      -2.3537091
                      50                      -1.6875638
                      55                      -1.0892007
                      60                     -0.55290614
                      65                    -0.074961398
                      70                      0.34676503
                      75                      0.71317302
                      80                       1.0242305
                      85                       1.2792208
                      90                       1.4769835
                      95                       1.6159025
                     100                       1.6942899
                     105                       1.7102853
                     110                       1.6619583
                     115                       1.5473281
                     120                        1.364349
                     125                       1.1108602
                     130                      0.78449675
                     135                       0.3825615
                     140                    -0.098138398
                     145                     -0.66147479
                     150                       -1.312161
                     155                      -2.0557931
                     160                      -2.8985327
                     165                      -3.8458768
                     170                      -4.8992299
                     175                      -6.0474255
                     180                      -7.2476282

