        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                       1.0619311
                    -175                      0.96156422
                    -170                      0.83546433
                    -165                      0.68554404
                    -160                       0.5145147
                    -155                      0.32610576
                    -150                      0.12529377
                    -145                      -0.0814981
                    -140                     -0.28629436
                    -135                     -0.47964633
                    -130                     -0.65100141
                    -125                     -0.78944594
                    -120                     -0.88482327
                    -115                     -0.92908458
                    -110                     -0.91757151
                    -105                     -0.84985484
                    -100                     -0.72984408
                     -95                     -0.56512682
                     -90                     -0.36576325
                     -85                     -0.14287591
                     -80                     0.092442618
                     -75                      0.33021801
                     -70                      0.56191824
                     -65                      0.78066093
                     -60                      0.98115876
                     -55                       1.1595427
                     -50                       1.3131341
                     -45                       1.4402107
                     -40                       1.5397897
                     -35                       1.6114399
                     -30                       1.6551248
                     -25                       1.6710773
                     -20                       1.6597047
                     -15                       1.6215223
                     -10                       1.5571155
                      -5                       1.4671306
                       0                       1.3522952
                       5                       1.2134788
                      10                       1.0517293
                      15                      0.86848189
                      20                       0.6656389
                      25                      0.44577463
                      30                      0.21234151
                      35                    -0.030118545
                      40                     -0.27579012
                      45                     -0.51747959
                      50                     -0.74666229
                      55                      -0.9537666
                      60                      -1.1287661
                      65                      -1.2620939
                      70                      -1.3457851
                      75                      -1.3746278
                      80                      -1.3470189
                      85                      -1.2652629
                      90                      -1.1351265
                      95                      -0.9652983
                     100                     -0.76567308
                     105                     -0.54661092
                     110                     -0.31795258
                     115                    -0.088455287
                     120                      0.13447311
                     125                      0.34481581
                     130                      0.53784817
                     135                      0.70996793
                     140                      0.85850284
                     145                      0.98152536
                     150                       1.0776899
                     155                       1.1460996
                     160                       1.1862058
                     165                       1.1977396
                     170                       1.1806767
                     175                       1.1352366
                     180                       1.0619311

