        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      -0.6614869
                    -175                     -0.76591486
                    -170                     -0.81219573
                    -165                     -0.79683294
                    -160                     -0.72038447
                    -155                     -0.58741224
                    -150                     -0.40583712
                    -145                     -0.18590024
                    -140                      0.06098583
                    -135                      0.32325126
                    -130                      0.58991249
                    -125                       0.8510209
                    -120                       1.0978652
                    -115                       1.3230036
                    -110                       1.5201985
                    -105                        1.684309
                    -100                       1.8111776
                     -95                       1.8975307
                     -90                       1.9409034
                     -85                       1.9395989
                     -80                       1.8926554
                     -75                       1.7998639
                     -70                       1.6618091
                     -65                       1.4799384
                     -60                       1.2566631
                     -55                      0.99549322
                     -50                       0.7012017
                     -45                      0.38000781
                     -40                     0.039756542
                     -35                     -0.30995157
                     -30                     -0.65775246
                     -25                     -0.99073155
                     -20                      -1.2949647
                     -15                      -1.5564576
                     -10                      -1.7624501
                      -5                      -1.9028891
                       0                      -1.9717211
                       5                      -1.9676567
                      10                      -1.8939594
                      15                      -1.7578121
                      20                      -1.5688953
                      25                      -1.3380498
                      30                      -1.0761448
                      35                     -0.79332379
                      40                     -0.49862095
                      45                     -0.19986039
                      50                     0.096272679
                      55                      0.38407951
                      60                      0.65867716
                      65                      0.91584462
                      70                       1.1519012
                      75                       1.3636205
                      80                       1.5481762
                      85                       1.7031147
                      90                       1.8263593
                      95                       1.9161569
                     100                       1.9712099
                     105                       1.9906131
                     110                       1.9739157
                     115                       1.9211643
                     120                       1.8329553
                     125                       1.7104979
                     130                       1.5556918
                     135                       1.3712204
                     140                       1.1606609
                     145                       0.9286092
                     150                      0.68080827
                     155                      0.42425974
                     160                      0.16728041
                     165                    -0.080553796
                     170                     -0.30864994
                     175                     -0.50589937
                     180                      -0.6614869

