        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -4.1314695
                    -175                      -5.4448161
                    -170                      -6.9669766
                    -165                      -8.6778498
                    -160                      -10.413223
                    -155                      -11.654596
                    -150                      -11.645785
                    -145                      -10.386142
                    -140                      -8.6308429
                    -135                      -6.8975908
                    -130                      -5.3498012
                    -125                      -4.0067911
                    -120                      -2.8493222
                    -115                      -1.8527966
                    -110                     -0.99580844
                    -105                     -0.26153044
                    -100                      0.36277922
                     -95                      0.88662553
                     -90                       1.3170694
                     -85                       1.6594138
                     -80                       1.9175879
                     -75                       2.0946952
                     -70                       2.1932294
                     -65                       2.2153074
                     -60                       2.1628259
                     -55                       2.0375627
                     -50                       1.8412284
                     -45                       1.5754691
                     -40                         1.24182
                     -35                      0.84160422
                     -30                      0.37576809
                     -25                     -0.15536133
                     -20                     -0.75241735
                     -15                      -1.4174671
                     -10                      -2.1546712
                      -5                      -2.9712213
                       0                      -3.8787191
                       5                      -4.8953278
                      10                      -6.0491987
                      15                      -7.3846984
                      20                      -8.9743547
                      25                       -10.94496
                      30                      -13.544742
                      35                      -17.366751
                      40                      -24.571078
                      45                      -32.296941
                      50                      -19.686838
                      55                       -14.53804
                      60                      -11.249253
                      65                      -8.8235602
                      70                      -6.9062967
                      75                      -5.3321976
                      80                      -4.0120717
                      85                      -2.8931143
                      90                      -1.9419441
                      95                      -1.1366307
                     100                     -0.46197174
                     105                     0.092736764
                     110                      0.53524098
                     115                      0.87123135
                     120                       1.1048975
                     125                       1.2392592
                     130                       1.2763436
                     135                       1.2172465
                     140                       1.0620989
                     145                        0.809944
                     150                      0.45852396
                     155                    0.0039623035
                     160                     -0.55967552
                     165                      -1.2409653
                     170                       -2.051854
                     175                      -3.0084504
                     180                      -4.1314695

