        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                       -1.094977
                    -175                      -1.2206668
                    -170                       -1.281625
                    -165                      -1.2709656
                    -160                      -1.1871452
                    -155                      -1.0343192
                    -150                      -0.8216242
                    -145                      -0.5616583
                    -140                     -0.26867519
                    -135                     0.043020563
                    -130                      0.36020416
                    -125                      0.67134551
                    -120                      0.96681134
                    -115                       1.2388027
                    -110                       1.4811583
                    -105                       1.6891157
                    -100                       1.8590812
                     -95                       1.9884366
                     -90                       2.0753878
                     -85                       2.1188226
                     -80                        2.118391
                     -75                       2.0742382
                     -70                       1.9871603
                     -65                       1.8585866
                     -60                       1.6906266
                     -55                       1.4861389
                     -50                       1.2488197
                     -45                      0.98330256
                     -40                      0.69526177
                     -35                      0.39149675
                     -30                     0.079970121
                     -25                     -0.23024402
                     -20                     -0.52915178
                     -15                     -0.80621956
                     -10                      -1.0509675
                      -5                       -1.253751
                       0                      -1.4066321
                       5                      -1.5041811
                      10                      -1.5440241
                      15                      -1.5269399
                      20                      -1.4566124
                      25                      -1.3389865
                      30                      -1.1814751
                      35                     -0.99218373
                      40                     -0.77927642
                      45                     -0.55053998
                      50                     -0.31313744
                      55                    -0.073510361
                      60                      0.16262111
                      65                      0.39020534
                      70                      0.60478619
                      75                      0.80243037
                      80                      0.97966577
                      85                       1.1334349
                      90                       1.2611748
                      95                       1.3603664
                     100                       1.4291727
                     105                       1.4660195
                     110                         1.46972
                     115                        1.439504
                     120                       1.3750602
                     125                       1.2765951
                     130                       1.1449138
                     135                      0.98152671
                     140                      0.78879011
                     145                      0.57008341
                     150                      0.33002343
                     155                     0.074703393
                     160                     -0.18807529
                     165                     -0.44864221
                     170                      -0.6954723
                     175                     -0.91551549
                     180                       -1.094977

