        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.4668987
                    -175                      -1.0972697
                    -170                     -0.74693897
                    -165                     -0.42540855
                    -160                     -0.14000353
                    -155                       0.1035388
                    -150                      0.30058359
                    -145                      0.44722395
                    -140                      0.54000316
                    -135                       0.5757134
                    -130                      0.55125222
                    -125                      0.46352259
                    -120                      0.30936855
                    -115                     0.085546666
                    -110                     -0.21125576
                    -105                     -0.58432653
                    -100                      -1.0366991
                     -95                      -1.5706742
                     -90                      -2.1868819
                     -85                      -2.8825264
                     -80                      -3.6481257
                     -75                      -4.4620955
                     -70                      -5.2823998
                     -65                      -6.0373106
                     -60                      -6.6237557
                     -55                       -6.929769
                     -50                      -6.8862766
                     -45                      -6.5107855
                     -40                      -5.8941656
                     -35                      -5.1464571
                     -30                      -4.3556828
                     -25                      -3.5775848
                     -20                      -2.8421653
                     -15                      -2.1631277
                     -10                      -1.5450563
                      -5                     -0.98788017
                       0                     -0.48941016
                       5                    -0.046727656
                      10                      0.34317152
                      15                      0.68296879
                      20                       0.9749067
                      25                       1.2207532
                      30                       1.4218249
                      35                       1.5790404
                      40                       1.6929876
                      45                       1.7639974
                      50                       1.7922177
                      55                       1.7776872
                      60                       1.7204082
                      65                       1.6204207
                      70                       1.4778816
                      75                       1.2931539
                      80                       1.0669162
                      85                      0.80030276
                      90                      0.49507066
                      95                      0.15394036
                     100                     -0.21921082
                     105                     -0.61879639
                     110                      -1.0370027
                     115                      -1.4631756
                     120                      -1.8832631
                     125                      -2.2795636
                     130                      -2.6311766
                     135                      -2.9156078
                     140                      -3.1117621
                     145                      -3.2039048
                     150                      -3.1853311
                     155                      -3.0601278
                     160                      -2.8421393
                     165                      -2.5516756
                     170                      -2.2114999
                     175                      -1.8435295
                     180                      -1.4668987

