        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -7.7171024
                    -175                       -10.14671
                    -170                      -13.614164
                    -165                      -19.185196
                    -160                      -23.758792
                    -155                      -16.735799
                    -150                      -11.963379
                    -145                      -8.8173513
                    -140                      -6.5135118
                    -135                      -4.7198806
                    -130                      -3.2723374
                    -125                      -2.0792413
                    -120                      -1.0849012
                    -115                     -0.25337794
                    -110                      0.43956094
                    -105                       1.0108008
                    -100                       1.4724117
                     -95                       1.8332022
                     -90                       2.0997175
                     -85                        2.276955
                     -80                       2.3686714
                     -75                       2.3778933
                     -70                       2.3070457
                     -65                       2.1581518
                     -60                       1.9329633
                     -55                        1.633062
                     -50                       1.2599418
                     -45                      0.81508075
                     -40                      0.30001759
                     -35                     -0.28355141
                     -30                     -0.93362564
                     -25                      -1.6476551
                     -20                      -2.4221138
                     -15                       -3.251752
                     -10                      -4.1282954
                      -5                      -5.0382522
                       0                      -5.9594215
                       5                      -6.8559247
                      10                       -7.673086
                      15                      -8.3358945
                      20                      -8.7597959
                      25                      -8.8784644
                      30                      -8.6762136
                      35                      -8.1969378
                      40                      -7.5203585
                      45                      -6.7288473
                      50                      -5.8879582
                      55                      -5.0428007
                      60                      -4.2220756
                      65                      -3.4434125
                      70                      -2.7175806
                      75                      -2.0512703
                      80                      -1.4487873
                      85                     -0.91305133
                      90                      -0.4460665
                      95                    -0.049719603
                     100                      0.27468799
                     105                      0.52580653
                     110                      0.70224906
                     115                      0.80247709
                     120                      0.82467445
                     125                      0.76659248
                     130                      0.62534776
                     135                      0.39714819
                     140                     0.076912708
                     145                     -0.34226896
                     150                     -0.86992406
                     155                      -1.5193834
                     160                      -2.3096425
                     165                      -3.2684303
                     170                      -4.4375916
                     175                      -5.8832755
                     180                      -7.7171024

