        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -7.9972847
                    -175                      -9.6837063
                    -170                      -11.172441
                    -165                      -11.783731
                    -160                      -11.054658
                    -155                      -9.4616083
                    -150                      -7.6815322
                    -145                      -6.0238359
                    -140                      -4.5644554
                    -135                      -3.3010143
                    -130                        -2.21277
                    -125                      -1.2783669
                    -120                     -0.48010604
                    -115                      0.19567441
                    -110                      0.75919521
                    -105                       1.2179614
                    -100                        1.577392
                     -95                       1.8413161
                     -90                       2.0123474
                     -85                        2.092186
                     -80                       2.0817285
                     -75                       1.9813021
                     -70                       1.7906741
                     -65                        1.509096
                     -60                       1.1352882
                     -55                       0.6673927
                     -50                      0.10290463
                     -45                      -0.5613845
                     -40                       -1.329366
                     -35                      -2.2053607
                     -30                       -3.193286
                     -25                      -4.2944646
                     -20                      -5.5023723
                     -15                      -6.7909124
                     -10                      -8.0910576
                      -5                      -9.2560216
                       0                      -10.049387
                       5                      -10.244427
                      10                      -9.8166999
                      15                      -8.9662879
                      20                      -7.9330665
                      25                      -6.8737857
                      30                      -5.8626024
                      35                      -4.9262032
                      40                      -4.0695406
                      45                      -3.2891581
                      50                      -2.5792408
                      55                       -1.934148
                      60                      -1.3493488
                      65                     -0.82165342
                      70                     -0.34914428
                      75                     0.069006961
                      80                      0.43275164
                      85                      0.74136501
                      90                      0.99369411
                      95                       1.1880089
                     100                       1.3225127
                     105                       1.3951336
                     110                       1.4036173
                     115                        1.345514
                     120                       1.2181251
                     125                       1.0184036
                     130                      0.74279923
                     135                      0.38703713
                     140                    -0.054186482
                     145                     -0.58761247
                     150                      -1.2219517
                     155                      -1.9685541
                     160                      -2.8421723
                     165                      -3.8615885
                     170                      -5.0492354
                     175                      -6.4268416
                     180                      -7.9972847

