        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.90094695
                    -175                       0.8429476
                    -170                      0.76861439
                    -165                      0.68047704
                    -160                      0.58138528
                    -155                      0.47454295
                    -150                      0.36354029
                    -145                      0.25237006
                    -140                      0.14540826
                    -135                     0.047337354
                    -130                    -0.037008578
                    -125                     -0.10288952
                    -120                     -0.14599129
                    -115                     -0.16281392
                    -110                      -0.1510603
                    -105                     -0.10995085
                    -100                    -0.040392169
                     -95                     0.055046786
                     -90                      0.17235341
                     -85                      0.30650878
                     -80                      0.45171909
                     -75                      0.60213496
                     -70                      0.75211017
                     -65                      0.89652144
                     -60                       1.0309588
                     -55                       1.1518184
                     -50                       1.2563165
                     -45                       1.3424481
                     -40                       1.4089074
                     -35                       1.4549897
                     -30                       1.4804837
                     -25                       1.4855644
                     -20                       1.4706923
                     -15                       1.4365218
                     -10                       1.3838233
                      -5                       1.3134217
                       0                       1.2261525
                       5                       1.1228282
                      10                       1.0042722
                      15                      0.87132281
                      20                      0.72489616
                      25                      0.56608071
                      30                      0.39626301
                      35                      0.21728394
                      40                     0.031618192
                      45                      -0.1574394
                      50                     -0.34560916
                      55                     -0.52752732
                      60                     -0.69677158
                      65                     -0.84607807
                      70                     -0.96780425
                      75                      -1.0546479
                      80                      -1.1005517
                      85                      -1.1016302
                      90                      -1.0569043
                      95                     -0.96849186
                     100                     -0.84162414
                     105                     -0.68377463
                     110                     -0.50378654
                     115                     -0.31090945
                     120                      -0.1139907
                     125                     0.079085776
                     130                      0.26170681
                     135                      0.42862941
                     140                      0.57593705
                     145                      0.70091317
                     150                      0.80187816
                     155                      0.87802051
                     160                      0.92924025
                     165                      0.95601404
                     170                      0.95928581
                     175                      0.94038384
                     180                      0.90094695

