        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.2134815
                    -175                       2.2134815
                    -170                       2.2134815
                    -165                       2.2134815
                    -160                       2.2134815
                    -155                       2.2134815
                    -150                       2.2134815
                    -145                       2.2134815
                    -140                       2.2134815
                    -135                       2.2134815
                    -130                       2.2134815
                    -125                       2.2134815
                    -120                       2.2134815
                    -115                       2.2134815
                    -110                       2.2134815
                    -105                       2.2134815
                    -100                       2.2134815
                     -95                       2.2134815
                     -90                       2.2134815
                     -85                       2.2134815
                     -80                       2.2134815
                     -75                       2.2134815
                     -70                       2.2134815
                     -65                       2.2134815
                     -60                       2.2134815
                     -55                       2.2134815
                     -50                       2.2134815
                     -45                       2.2134815
                     -40                       2.2134815
                     -35                       2.2134815
                     -30                       2.2134815
                     -25                       2.2134815
                     -20                       2.2134815
                     -15                       2.2134815
                     -10                       2.2134815
                      -5                       2.2134815
                       0                       2.2134815
                       5                       2.2134815
                      10                       2.2134815
                      15                       2.2134815
                      20                       2.2134815
                      25                       2.2134815
                      30                       2.2134815
                      35                       2.2134815
                      40                       2.2134815
                      45                       2.2134815
                      50                       2.2134815
                      55                       2.2134815
                      60                       2.2134815
                      65                       2.2134815
                      70                       2.2134815
                      75                       2.2134815
                      80                       2.2134815
                      85                       2.2134815
                      90                       2.2134815
                      95                       2.2134815
                     100                       2.2134815
                     105                       2.2134815
                     110                       2.2134815
                     115                       2.2134815
                     120                       2.2134815
                     125                       2.2134815
                     130                       2.2134815
                     135                       2.2134815
                     140                       2.2134815
                     145                       2.2134815
                     150                       2.2134815
                     155                       2.2134815
                     160                       2.2134815
                     165                       2.2134815
                     170                       2.2134815
                     175                       2.2134815
                     180                       2.2134815

