        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      -0.9990669
                    -175                        -1.15417
                    -170                      -1.2474591
                    -165                      -1.2689211
                    -160                      -1.2138622
                    -155                      -1.0838735
                    -150                     -0.88654825
                    -145                     -0.63406647
                    -140                     -0.34118125
                    -135                    -0.023246471
                    -130                      0.30527661
                    -125                      0.63169531
                    -120                      0.94542735
                    -115                        1.237982
                    -110                       1.5027488
                    -105                       1.7347158
                    -100                       1.9301894
                     -95                       2.0865523
                     -90                       2.2020698
                     -85                       2.2757251
                     -80                       2.3072169
                     -75                       2.2967238
                     -70                       2.2449943
                     -65                       2.1533001
                     -60                        2.023441
                     -55                       1.8577654
                     -50                       1.6592001
                     -45                       1.4312878
                     -40                       1.1782261
                     -35                      0.90490195
                     -30                      0.61691206
                     -25                      0.32055832
                     -20                      0.02280136
                     -15                     -0.26884418
                     -10                     -0.54648997
                      -5                     -0.80214142
                       0                       -1.028052
                       5                      -1.2171483
                      10                      -1.3634898
                      15                      -1.4626491
                      20                      -1.5120812
                      25                      -1.5112806
                      30                      -1.4617741
                      35                      -1.3669424
                      40                      -1.2317071
                      45                      -1.0621435
                      50                     -0.86507579
                      55                     -0.64770248
                      60                     -0.41728006
                      65                     -0.18087627
                      70                     0.054808431
                      75                      0.28356016
                      80                      0.49972349
                      85                      0.69823788
                      90                      0.87476276
                      95                       1.0252346
                     100                       1.1464992
                     105                       1.2358735
                     110                       1.2912393
                     115                       1.3110382
                     120                       1.2942789
                     125                       1.2405611
                     130                       1.1501221
                     135                       1.0239128
                     140                      0.86371088
                     145                       0.6722784
                     150                      0.45356818
                     155                      0.21297592
                     160                    -0.042382138
                     165                     -0.30341445
                     170                     -0.55891482
                     175                     -0.79568177
                     180                      -0.9990669

