        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.33999748
                    -175                     -0.46683826
                    -170                     -0.54159794
                    -165                     -0.55677689
                    -160                     -0.50895279
                    -155                     -0.39941607
                    -150                     -0.23399921
                    -145                    -0.022159283
                    -140                      0.22438054
                    -135                      0.49304146
                    -130                      0.77154958
                    -125                       1.0487106
                    -120                       1.3148081
                    -115                       1.5617149
                    -110                       1.7828237
                    -105                       1.9728879
                    -100                        2.127835
                     -95                       2.2445884
                     -90                       2.3209161
                     -85                       2.3553618
                     -80                       2.3469841
                     -75                       2.2955433
                     -70                       2.2013311
                     -65                        2.065207
                     -60                       1.8886268
                     -55                       1.6736943
                     -50                       1.4232385
                     -45                       1.1409129
                     -40                      0.83131521
                     -35                      0.50011726
                     -30                       0.1541895
                     -25                     -0.19831051
                     -20                       -0.547931
                     -15                     -0.88406134
                     -10                      -1.1952768
                      -5                       -1.469943
                       0                      -1.6970789
                       5                      -1.8673725
                      10                      -1.9742777
                      15                      -2.0146222
                      20                      -1.9890086
                      25                      -1.9015248
                      30                      -1.7590319
                      35                      -1.5702115
                      40                      -1.3446075
                      45                      -1.0918362
                      50                      -0.8210388
                      55                     -0.54057255
                      60                     -0.25788611
                      65                     0.020484125
                      70                      0.28885267
                      75                      0.54229815
                      80                      0.77657521
                      85                      0.98803727
                      90                        1.173611
                      95                       1.3306226
                     100                       1.4569406
                     105                       1.5508556
                     110                       1.6111003
                     115                       1.6368583
                     120                       1.6277868
                     125                        1.584055
                     130                        1.506401
                     135                        1.396212
                     140                       1.2556295
                     145                       1.0876853
                     150                      0.89646444
                     155                      0.68728672
                     160                      0.46688417
                     165                      0.24352838
                     170                      0.02703561
                     175                     -0.17144909
                     180                     -0.33999748

