        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       1.8613642
                    -175                       1.8613642
                    -170                       1.8613642
                    -165                       1.8613642
                    -160                       1.8613642
                    -155                       1.8613642
                    -150                       1.8613642
                    -145                       1.8613642
                    -140                       1.8613642
                    -135                       1.8613642
                    -130                       1.8613642
                    -125                       1.8613642
                    -120                       1.8613642
                    -115                       1.8613642
                    -110                       1.8613642
                    -105                       1.8613642
                    -100                       1.8613642
                     -95                       1.8613642
                     -90                       1.8613642
                     -85                       1.8613642
                     -80                       1.8613642
                     -75                       1.8613642
                     -70                       1.8613642
                     -65                       1.8613642
                     -60                       1.8613642
                     -55                       1.8613642
                     -50                       1.8613642
                     -45                       1.8613642
                     -40                       1.8613642
                     -35                       1.8613642
                     -30                       1.8613642
                     -25                       1.8613642
                     -20                       1.8613642
                     -15                       1.8613642
                     -10                       1.8613642
                      -5                       1.8613642
                       0                       1.8613642
                       5                       1.8613642
                      10                       1.8613642
                      15                       1.8613642
                      20                       1.8613642
                      25                       1.8613642
                      30                       1.8613642
                      35                       1.8613642
                      40                       1.8613642
                      45                       1.8613642
                      50                       1.8613642
                      55                       1.8613642
                      60                       1.8613642
                      65                       1.8613642
                      70                       1.8613642
                      75                       1.8613642
                      80                       1.8613642
                      85                       1.8613642
                      90                       1.8613642
                      95                       1.8613642
                     100                       1.8613642
                     105                       1.8613642
                     110                       1.8613642
                     115                       1.8613642
                     120                       1.8613642
                     125                       1.8613642
                     130                       1.8613642
                     135                       1.8613642
                     140                       1.8613642
                     145                       1.8613642
                     150                       1.8613642
                     155                       1.8613642
                     160                       1.8613642
                     165                       1.8613642
                     170                       1.8613642
                     175                       1.8613642
                     180                       1.8613642

