        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -7.1450703
                    -175                      -8.4129374
                    -170                      -9.4744345
                    -165                      -9.9880371
                    -160                      -9.7026668
                    -155                      -8.7394544
                    -150                      -7.4471201
                    -145                      -6.0989476
                    -140                      -4.8267211
                    -135                      -3.6767372
                    -130                      -2.6581967
                    -125                      -1.7669429
                    -120                     -0.99520624
                    -115                     -0.33523689
                    -110                      0.21951586
                    -105                      0.67416456
                    -100                       1.0324782
                     -95                       1.2970709
                     -90                       1.4695922
                     -85                       1.5509032
                     -80                       1.5411264
                     -75                       1.4397934
                     -70                       1.2458102
                     -65                      0.95744248
                     -60                      0.57224099
                     -55                     0.086926416
                     -50                     -0.50274916
                     -45                      -1.2021202
                     -40                      -2.0175912
                     -35                      -2.9562042
                     -30                      -4.0241007
                     -25                      -5.2222173
                     -20                      -6.5353814
                     -15                      -7.9072419
                     -10                      -9.1935513
                      -5                      -10.120694
                       0                      -10.376701
                       5                      -9.8895593
                      10                      -8.9084634
                      15                      -7.7403774
                      20                      -6.5726718
                      25                       -5.484244
                      30                      -4.4977897
                      35                      -3.6129202
                      40                      -2.8214574
                      45                      -2.1136993
                      50                      -1.4807754
                      55                     -0.91539686
                      60                     -0.41196434
                      65                     0.033566734
                      70                      0.42390284
                      75                      0.76064233
                      80                       1.0444912
                      85                        1.275453
                      90                       1.4530383
                      95                       1.5762176
                     100                       1.6437567
                     105                       1.6541409
                     110                       1.6056451
                     115                       1.4963419
                     120                       1.3240781
                     125                       1.0864164
                     130                      0.78053986
                     135                      0.40311455
                     140                    -0.049890943
                     145                     -0.58342427
                     150                      -1.2035855
                     155                      -1.9178179
                     160                      -2.7348866
                     165                      -3.6642256
                     170                       -4.713595
                     175                       -5.882454
                     180                      -7.1450703

