        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -12.991713
                    -175                      -13.711101
                    -170                      -12.342059
                    -165                      -10.117583
                    -160                      -7.9874994
                    -155                      -6.1608891
                    -150                      -4.6217923
                    -145                      -3.3205182
                    -140                      -2.2134854
                    -135                      -1.2680533
                    -130                     -0.46078338
                    -125                      0.22491137
                    -120                       0.8006606
                    -115                        1.274523
                    -110                       1.6519839
                    -105                       1.9366802
                    -100                       2.1309356
                     -95                       2.2361636
                     -90                        2.253178
                     -85                       2.1824953
                     -80                       2.0243377
                     -75                       1.7790547
                     -70                       1.4471218
                     -65                       1.0293384
                     -60                      0.52701847
                     -55                    -0.057749287
                     -50                     -0.72171407
                     -45                      -1.4598591
                     -40                      -2.2644517
                     -35                      -3.1235773
                     -30                      -4.0189957
                     -25                      -4.9233294
                     -20                       -5.797184
                     -15                      -6.5880624
                     -10                       -7.234514
                      -5                      -7.6786414
                       0                      -7.8845284
                       5                      -7.8516277
                      10                      -7.6123989
                      15                      -7.2161865
                      20                      -6.7120391
                      25                       -6.139095
                      30                      -5.5248318
                      35                      -4.8874701
                      40                      -4.2393851
                      45                      -3.5899864
                      50                       -2.947624
                      55                      -2.3205821
                      60                       -1.717399
                      65                      -1.1467775
                      70                     -0.61731278
                      75                     -0.13719427
                      80                      0.28602645
                      85                      0.64556927
                      90                      0.93553309
                      95                       1.1505723
                     100                       1.2862005
                     105                       1.3383448
                     110                       1.3032292
                     115                       1.1771358
                     120                      0.95611733
                     125                      0.63563813
                     130                      0.21011483
                     135                     -0.32769091
                     140                     -0.98749577
                     145                      -1.7826319
                     150                      -2.7316225
                     155                      -3.8602926
                     160                      -5.2041809
                     165                      -6.8092686
                     170                       -8.720797
                     175                      -10.912926
                     180                      -12.991713

