        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.61700549
                    -175                      0.47526908
                    -170                      0.29002409
                    -165                     0.060439451
                    -160                      -0.2146069
                    -155                     -0.53635889
                    -150                     -0.90586602
                    -145                      -1.3234351
                    -140                      -1.7877179
                    -135                      -2.2942475
                    -130                      -2.8332025
                    -125                       -3.386278
                    -120                      -3.9230217
                    -115                      -4.3982593
                    -110                      -4.7542881
                    -105                      -4.9324129
                    -100                      -4.8935648
                     -95                      -4.6367857
                     -90                      -4.2004378
                     -85                      -3.6448421
                     -80                      -3.0315292
                     -75                      -2.4096263
                     -70                      -1.8131162
                     -65                      -1.2629152
                     -60                     -0.77047032
                     -55                     -0.34094841
                     -50                     0.024442752
                     -45                      0.32690909
                     -40                      0.56908247
                     -35                      0.75439839
                     -30                      0.88670252
                     -25                      0.96999788
                     -20                       1.0082785
                     -15                       1.0054175
                     -10                      0.96508985
                      -5                      0.89071896
                       0                      0.78544007
                       5                      0.65205613
                      10                      0.49307818
                      15                      0.31067698
                      20                      0.10671481
                      25                     -0.11720046
                      30                     -0.35961063
                      35                     -0.61902364
                      40                     -0.89362131
                      45                      -1.1808303
                      50                      -1.4767414
                      55                      -1.7753953
                      60                      -2.0680212
                      65                      -2.3424241
                      70                      -2.5828714
                      75                      -2.7709492
                      80                      -2.8877908
                      85                      -2.9176218
                      90                      -2.8516608
                      95                      -2.6911315
                     100                      -2.4472283
                     105                      -2.1387654
                     110                      -1.7882005
                     115                      -1.4178361
                     120                      -1.0472349
                     125                     -0.69203938
                     130                     -0.36385062
                     135                    -0.070697097
                     140                      0.18227008
                     145                      0.39206915
                     150                      0.55726304
                     155                      0.67744585
                     160                      0.75283628
                     165                      0.78396213
                     170                      0.77141911
                     175                      0.71568969
                     180                      0.61700549

