        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1192024
                    -175                       2.1192024
                    -170                       2.1192024
                    -165                       2.1192024
                    -160                       2.1192024
                    -155                       2.1192024
                    -150                       2.1192024
                    -145                       2.1192024
                    -140                       2.1192024
                    -135                       2.1192024
                    -130                       2.1192024
                    -125                       2.1192024
                    -120                       2.1192024
                    -115                       2.1192024
                    -110                       2.1192024
                    -105                       2.1192024
                    -100                       2.1192024
                     -95                       2.1192024
                     -90                       2.1192024
                     -85                       2.1192024
                     -80                       2.1192024
                     -75                       2.1192024
                     -70                       2.1192024
                     -65                       2.1192024
                     -60                       2.1192024
                     -55                       2.1192024
                     -50                       2.1192024
                     -45                       2.1192024
                     -40                       2.1192024
                     -35                       2.1192024
                     -30                       2.1192024
                     -25                       2.1192024
                     -20                       2.1192024
                     -15                       2.1192024
                     -10                       2.1192024
                      -5                       2.1192024
                       0                       2.1192024
                       5                       2.1192024
                      10                       2.1192024
                      15                       2.1192024
                      20                       2.1192024
                      25                       2.1192024
                      30                       2.1192024
                      35                       2.1192024
                      40                       2.1192024
                      45                       2.1192024
                      50                       2.1192024
                      55                       2.1192024
                      60                       2.1192024
                      65                       2.1192024
                      70                       2.1192024
                      75                       2.1192024
                      80                       2.1192024
                      85                       2.1192024
                      90                       2.1192024
                      95                       2.1192024
                     100                       2.1192024
                     105                       2.1192024
                     110                       2.1192024
                     115                       2.1192024
                     120                       2.1192024
                     125                       2.1192024
                     130                       2.1192024
                     135                       2.1192024
                     140                       2.1192024
                     145                       2.1192024
                     150                       2.1192024
                     155                       2.1192024
                     160                       2.1192024
                     165                       2.1192024
                     170                       2.1192024
                     175                       2.1192024
                     180                       2.1192024

