        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.09710157
                    -175                    -0.026837568
                    -170                     -0.11536308
                    -165                     -0.16086322
                    -160                     -0.15848036
                    -155                     -0.10668917
                    -150                   -0.0074031855
                    -145                      0.13441913
                    -140                      0.31154757
                    -135                      0.51541945
                    -130                      0.73703232
                    -125                      0.96764746
                    -120                       1.1992517
                    -115                       1.4247963
                    -110                       1.6382674
                    -105                       1.8346503
                    -100                       2.0098404
                     -95                       2.1605373
                     -90                       2.2841445
                     -85                       2.3787142
                     -80                       2.4428128
                     -75                       2.4755195
                     -70                       2.4764027
                     -65                        2.445487
                     -60                       2.3832358
                     -55                       2.2905358
                     -50                       2.1686788
                     -45                       2.0193385
                     -40                       1.8445407
                     -35                       1.6466276
                     -30                       1.4282154
                     -25                       1.1921493
                     -20                      0.94145869
                     -15                      0.67931948
                     -10                      0.40902924
                      -5                      0.13400486
                       0                     -0.14218977
                       5                     -0.41576096
                      10                     -0.68267694
                      15                     -0.93835154
                      20                      -1.1776399
                      25                      -1.3946745
                      30                      -1.5828329
                      35                      -1.7348777
                      40                      -1.8433464
                      45                      -1.9012377
                      50                      -1.9029528
                      55                      -1.8453326
                      60                      -1.7285302
                      65                      -1.5564405
                      70                      -1.3365264
                      75                      -1.0790721
                      80                     -0.79607961
                      85                     -0.50009526
                      90                      -0.2031622
                      95                     0.083746096
                     100                       0.3512957
                     105                      0.59186335
                     110                      0.79953004
                     115                      0.96997059
                     120                       1.1003082
                     125                       1.1889721
                     130                       1.2355807
                     135                       1.2408616
                     140                       1.2066131
                     145                       1.1357055
                     150                       1.0321181
                     155                      0.90099728
                     160                      0.74871712
                     165                      0.58290565
                     170                      0.41238976
                     175                      0.24699697
                     180                      0.09710157

