        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -12.097696
                    -175                       -16.36664
                    -170                       -20.72997
                    -165                      -17.352424
                    -160                       -12.75776
                    -155                      -9.5157892
                    -150                      -7.1263755
                    -145                      -5.2663358
                    -140                      -3.7638961
                    -135                      -2.5215521
                    -130                       -1.480126
                    -125                      -0.6018405
                    -120                      0.13829441
                    -115                      0.75720763
                    -110                       1.2665363
                    -105                       1.6743419
                    -100                       1.9862258
                     -95                       2.2060841
                     -90                       2.3366374
                     -85                       2.3798323
                     -80                       2.3370684
                     -75                       2.2094617
                     -70                       1.9979833
                     -65                       1.7035843
                     -60                       1.3272899
                     -55                       0.8702735
                     -50                      0.33392033
                     -45                     -0.28010814
                     -40                     -0.96978899
                     -35                      -1.7325988
                     -30                      -2.5652604
                     -25                      -3.4632672
                     -20                       -4.419992
                     -15                      -5.4250501
                     -10                       -6.461399
                      -5                      -7.5005315
                       0                      -8.4955338
                       5                      -9.3739619
                      10                      -10.038103
                      15                       -10.38548
                      20                      -10.352795
                      25                      -9.9530369
                      30                      -9.2668203
                      35                      -8.3979463
                      40                      -7.4360663
                      45                      -6.4444427
                      50                      -5.4634367
                      55                      -4.5179043
                      60                      -3.6233089
                      65                      -2.7896766
                      70                      -2.0238991
                      75                      -1.3310164
                      80                      -0.7149226
                      85                     -0.17876435
                      90                      0.27486841
                      95                      0.64357567
                     100                      0.92536528
                     105                       1.1182802
                     110                       1.2203485
                     115                       1.2294347
                     120                       1.1430492
                     125                      0.95809658
                     130                      0.67053044
                     135                      0.27487102
                     140                     -0.23648762
                     145                     -0.87430226
                     150                       -1.654051
                     155                      -2.5984475
                     160                      -3.7416837
                     165                      -5.1370513
                     170                       -6.871679
                     175                      -9.0973715
                     180                      -12.097696

