        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.32794116
                    -175                     -0.42784673
                    -170                     -0.47745393
                    -165                     -0.47215385
                    -160                     -0.41079384
                    -155                     -0.29591431
                    -150                     -0.13343943
                    -145                      0.06808393
                    -140                      0.29848385
                    -135                      0.54695968
                    -130                      0.80290196
                    -125                       1.0564586
                    -120                        1.298853
                    -115                       1.5225072
                    -110                       1.7210358
                    -105                       1.8891686
                    -100                       2.0226464
                     -95                       2.1181157
                     -90                       2.1730391
                     -85                       2.1856238
                     -80                       2.1548092
                     -75                       2.0802022
                     -70                       1.9621326
                     -65                        1.801688
                     -60                       1.6007907
                     -55                       1.3623068
                     -50                       1.0901856
                     -45                      0.78962601
                     -40                      0.46725116
                     -35                      0.13126229
                     -30                      -0.2084839
                     -25                     -0.54055398
                     -20                     -0.85227104
                     -15                      -1.1303916
                     -10                      -1.3621529
                      -5                      -1.5365953
                       0                      -1.6459081
                       5                      -1.6864321
                      10                      -1.6590943
                      15                      -1.5688899
                      20                      -1.4239698
                      25                      -1.2343138
                      30                      -1.0104903
                      35                     -0.76270656
                      40                     -0.50022365
                      45                     -0.23109845
                      50                     0.037842341
                      55                      0.30089288
                      60                      0.55330073
                      65                      0.79109118
                      70                       1.0109112
                      75                       1.2099042
                      80                       1.3856193
                      85                       1.5359499
                      90                       1.6591581
                      95                       1.7536369
                     100                       1.8182443
                     105                       1.8521047
                     110                       1.8546919
                     115                       1.8258682
                     120                       1.7659344
                     125                       1.6756902
                     130                       1.5565065
                     135                       1.4104124
                     140                       1.2401953
                     145                       1.0495154
                     150                      0.84302499
                     155                       0.6264794
                     160                      0.40681135
                     165                      0.19212505
                     170                   -0.0084481183
                     175                     -0.18509709
                     180                     -0.32794116

